,ID,Model Year of Purchase,Age Bracket,Total # Children In Household,Children Under 6,Children 6 To 12,Children 13 To 17,People 18 or Older,Buyer Innovation Tendency - Statements that Best Describe You,I'm Curious and Open to Experiences,Luxury is Not Important Unless it Has Purpose,Driving is one of my favorite things to do,"When I drive for fun, I mainly prefer to relax and listen to music or talk",I want vehicles that provide that open-air driving experience,I prefer a vehicle that has the capability to outperform others,I prefer vehicles that provide superior acceleration,I prefer vehicles that provide superior handling and cornering agility,I prefer a balance of comfort and performance,"I prefer vehicles that provide the softest, most comfortable ride quality",I just want the basics on my vehicle - no extras,"I prefer vehicles that project a tough, workman-like image",Vehicles are a 'tool' or a part of the 'gear' in an active outdoors lifestyle,I want to be able to tow heavy loads,I want to be able to traverse any terrain,I make all large vehicle decisions with my family's best interest in mind,My vehicle gives me a feeling of adventure,My vehicle is my sanctuary,Fuel economy is a leading consideration in my purchase decision,"I want a basic, no-frills vehicle that does the job",I see my vehicle as an extension of my personality,Price is most important to me when buying a new vehicle,I will easily switch brands for price or features,There are lots of different brands of vehicles that I would consider buying,I want a vehicle that provides the quietest interior,I want to look good when driving my vehicle,I want my vehicle to stand out in a crowd,I want the most versatility in my interior,I would pay significantly more for environmentally friendly vehicle,My vehicle is a reflection of my achievement,I chose my vehicle to reward myself for my hard work,The brand of vehicle I buy makes a statement about who I am,Your Involvement in Purchase Decision (%),How Likely to Recommend Own Vehicle Brand,How Likely to Recommend Purchase Dealership,Overall Exterior Styling,Appearance of Wheels & Rims,Appearance of Tires,Headlight Design,Overall Exterior Workmanship,Sound of Doors/Trunk/Hatch Shutting,Overall Driving Performance,Fun To Drive,Ground Clearance,Riding Comfort,Maneuverability,Road Holding Ability,Handling,Overall Power and Pickup,Acceleration From Stop,Passing Capability,Overall Interior Styling,Interior Colors,Overall Interior Workmanship,Quality of Interior Materials,Instrument Panel,Overall Interior Design,Ease of Front Seat Entry,Front Seat Roominess,Passenger Seating Capacity,Interior Storage,Interior Roominess,Cargo Capacity,Cupholders,Ease of Loading/Unloading Cargo,Comfort of Front Seat,Driver Seat Adjustability,Driver Armrests,Seating Versatility/Stowaway,Overall Performance of Sound System,Overall Quietness,CVT,Smoothness of Transmission,Overall Impression of Durability/Reliability,Overall Safety of the Vehicle,Overall Thoughtful Engineering,Placement/Ease of Reading and Using Controls,Electronic Displays of Information,Usefulness of Trunk/Cargo Area,"Flat Tire Preparedness (spare, run-flat, etc.)",Safety Features,Front Visibility,Rear Visibility,Braking,Overall Value for the Money,Price/Deal Offered,Future Trade-In or Resale Value,Warranty Coverage,Technical Innovations,Level of Standard Equipment,Fuel Economy/Mileage,Affordable to Buy,Overall Environmental Friendliness,Overall Brand Image,Reputation/Prestige of Manufacturer,Past Experience With Brand,Dealer Location,Dealer Reputation,Overall Experience with Selling Dealership,Overall Experience with Service Department,Advertising/Promotion,Advice of Friends/Relatives,Magazine/Newspaper/TV Reviews,Overall Seat Comfort,Overall Interior Versatility,Overall Image of the Vehicle,4WD/AWD Availability,Navigation System,Discount/Rebate/Incentive,Towing Capability,"Interest Rate, Credit Terms",Leasing Terms,Audiovisual System,Ease Of Customizing,Engine Performance,"Connectivity (WiFi, Bluetooth, etc.)","Interactive Information System (OnStar, mbrace, iDrive, etc.)",Driving Distance on Full Tank/Charge,Family needs changed,Previous vehicle was damaged or had to be replaced,Wanted a vehicle with a new image,Impulse - I just wanted a new vehicle,New model caught my attention,Previous vehicle too old/needed repairs,Changed/Moved to a new location
Driver Armrests,0.000487358173193,0.013837672603,0.00308482214674,-0.0201794035431,-0.00729601572953,-0.0108330128234,-0.017349554359,0.0124327800831,0.0830494305499,0.166355750385,0.0265787806913,0.291511547947,0.242013734712,0.307219580283,0.326412516102,0.332823887047,0.32009417903,0.343140910026,0.334464878199,0.00344858694051,0.236294952689,0.186803995445,0.230417529479,0.223400771063,0.141693743087,0.309352064838,0.289472130389,0.0913091607056,0.0106048301905,0.272364387392,0.165899074683,0.0512106330273,0.0437097182806,0.319185684626,0.31801144198,0.323594059224,0.364916673371,0.174905688195,0.308218582909,0.292454402695,0.257265846517,0.0130510090023,0.195179316523,0.175937525232,0.428969784438,0.466930273407,0.479533773499,0.487750554984,0.4484875003,0.481355964218,0.364947635435,0.422600583417,0.481241038969,0.472962895743,0.448897910606,0.462653061249,0.45043439354,0.476209262043,0.484043166743,0.498867198922,0.531004717374,0.546270243511,0.531344296417,0.547699220169,0.560844772395,0.536931454591,0.571686175879,0.571826225838,0.49613804046,0.532813285379,0.534077390188,0.491110953556,0.57271964415,0.522713152319,0.56959360087,0.643720922315,1.0,0.690270673411,0.583335369715,0.565098924697,0.470315856643,0.515419460371,0.369401221267,0.357978726056,0.426497282308,0.541087561084,0.549352930126,0.487344008219,0.40486294372,0.372343752128,0.398396974593,0.417216997985,0.416986487103,0.29704381176,0.297482785584,0.419136258181,0.413996549251,0.494157611982,0.497895026853,0.286528957576,0.271775390754,0.37425756464,0.428075936884,0.417373057602,0.338671071084,0.377819219902,0.420021897954,0.3817990067,0.409783608581,0.414926052486,0.293409709511,0.340573254912,0.578052969601,0.61499412789,0.450164138559,0.342176194589,0.420765335805,0.354341440362,0.38466648627,0.315834948926,0.272639166661,0.536171650073,0.404569780344,0.459970919493,0.466036260959,0.502320885748,0.368167784679,-0.0107726990972,-0.00335984293737,0.0508170109463,0.0188670411536,0.0169342218727,0.00942764099518,
Seating Versatility/Stowaway,-0.015520927129,0.014318881316,-0.0437365708494,0.00105173993981,0.023201080547,0.0019803345659,-0.0197621936846,0.0050365735323,0.0863956878195,0.202905437699,0.0840218941941,0.281271913808,0.232919767614,0.345777568762,0.331154578479,0.330555340361,0.34096316189,0.339756453243,0.349676447459,0.0882095133554,0.29856005854,0.266581852098,0.29591297743,0.300504490997,0.180706374839,0.367283751559,0.32319324596,0.166762760692,0.105961152944,0.308086237629,0.19995643858,0.0540417119301,0.0414214561658,0.305217323453,0.313809359747,0.327357196309,0.434127685696,0.253228460358,0.342952629716,0.317122167441,0.306905774382,0.0108977183263,0.211833074442,0.186044789935,0.426195672696,0.471577799743,0.502265487993,0.496371462828,0.437278483912,0.485373863108,0.356068742684,0.424692521819,0.54665530766,0.461868970261,0.466287596878,0.471336786737,0.458295240114,0.48914946961,0.517480825091,0.509735512298,0.525797527055,0.548573211902,0.522706640752,0.540581468988,0.570386188991,0.543286599627,0.586757535287,0.566223270965,0.573024993449,0.654010257345,0.588772161055,0.639125402092,0.579458535887,0.656407512168,0.525520956476,0.596845938615,0.690270673411,1.0,0.58082011697,0.555778869603,0.539712502571,0.540068481073,0.394343012772,0.375401223059,0.467447762258,0.548179870068,0.564470451795,0.614116127589,0.460980547769,0.397529537259,0.417754354259,0.446125151533,0.429657049992,0.3252125193,0.300430928064,0.450616316943,0.419771306202,0.527071736969,0.522091220425,0.332411163367,0.304481944552,0.461313709105,0.462789016176,0.452683664911,0.355158386922,0.409355590844,0.437531436989,0.39120139419,0.423897241408,0.459119132228,0.356403051096,0.385639892462,0.545341381547,0.698952546893,0.483580456933,0.404608138659,0.424435195316,0.339516826409,0.458519665109,0.324468607168,0.29682538394,0.553394882255,0.465694312807,0.462703362511,0.449229223781,0.532597207326,0.416298485449,0.00278525207203,0.00640360982904,0.0643859580996,0.0139289533339,0.0117268995803,0.0108714127881,
Overall Performance of Sound System,0.031508871944,0.0226040969102,-0.0872494393149,-0.0129750919103,-0.0046865305985,-0.00870783656247,-0.00938190795348,0.0138513442844,0.156022631902,0.247826916155,-0.00182548292402,0.336131419984,0.377408675066,0.353261428728,0.391584973651,0.409594749244,0.402421736944,0.391613690483,0.319637798288,-0.0819565023264,0.180527727206,0.153340210043,0.188460608596,0.204526436205,0.10263718807,0.397914294694,0.361889515227,0.0738158526299,-0.0665147351069,0.362849219516,0.131982535915,0.0205723106327,0.0204687336313,0.29788744897,0.394215938591,0.394846619664,0.399337483188,0.167841775833,0.370008329582,0.364023820646,0.334240867343,0.0441890019615,0.235503578475,0.193062156995,0.536050567076,0.552529867177,0.538422813301,0.554999653249,0.524730641724,0.442264813483,0.456126106903,0.524810407104,0.463866624398,0.502173110016,0.515652338078,0.512255322066,0.513234441921,0.555077869306,0.557101256721,0.552151531378,0.611074384826,0.588955477183,0.588469015641,0.608121049156,0.605034586362,0.613684975382,0.549068259045,0.552145289895,0.484828738774,0.519796843623,0.52909333212,0.471056544856,0.544723160602,0.497270900213,0.582679728516,0.595207650543,0.583335369715,0.58082011697,1.0,0.593093402197,0.47330593363,0.557505200909,0.417433770894,0.402851656379,0.475061950964,0.585303012254,0.602667628271,0.478599381389,0.404009409291,0.414853483727,0.441295107273,0.434807229941,0.468778724345,0.327364674536,0.311966573726,0.416768108892,0.429605313804,0.565006030203,0.542307624,0.303432465564,0.293655088752,0.381083744324,0.453658824898,0.43908031211,0.322018600965,0.359319151699,0.426302416582,0.404999914769,0.426195737551,0.397229698183,0.28934876178,0.336709832822,0.591664809341,0.61280057728,0.526991012573,0.346654242451,0.442023569979,0.340307886334,0.361845089258,0.342300872671,0.279530740118,0.658636466147,0.430720064622,0.533907123757,0.654200717492,0.498167700349,0.386181466507,-0.0166294171108,-0.00595432304892,0.112825367363,0.0159736780601,0.0103205139424,0.00729670764458,
Overall Quietness,-0.0217197424201,0.0361068867088,0.0440619297882,-0.023740166946,-0.00825809003328,-0.0171231291904,-0.01719298569,0.0152722390473,0.0763690964973,0.190463149825,0.0324765971726,0.25420167603,0.257975248831,0.272353067879,0.296257602723,0.314154185284,0.353906847551,0.411995212672,0.419741167214,-0.0296915239502,0.196854423112,0.171669286345,0.181883035562,0.181829315201,0.157260409552,0.301912938764,0.261707972764,0.15388037643,-0.0152127980187,0.263329646254,0.146020219314,0.0315328425514,0.0211035216151,0.506026210057,0.318942336806,0.300821335768,0.387512531432,0.197847693406,0.288652363743,0.267490400013,0.246509544684,0.0326011841958,0.21427316824,0.170235004913,0.461939736961,0.452703891182,0.458400846696,0.48465065065,0.500953081249,0.479385631116,0.456376168633,0.44841404779,0.481628481174,0.589167066883,0.524632514591,0.528408584801,0.522890703459,0.519290165876,0.501821481135,0.526770967311,0.577895755638,0.545847408308,0.588456509825,0.608351203667,0.599020364997,0.596001447594,0.596857978802,0.602353687392,0.514777130313,0.538884623664,0.572005540673,0.507952185875,0.513859510142,0.535002245273,0.609591852155,0.601583845205,0.565098924697,0.555778869603,0.593093402197,1.0,0.563504082819,0.673384278227,0.482844791215,0.472854899446,0.52358672271,0.613267251253,0.598189192738,0.515517491254,0.405028890056,0.493629584612,0.507252346695,0.50237275926,0.500522516179,0.38924980586,0.349105562905,0.438790727654,0.467358213868,0.556666643555,0.563104251056,0.382100829711,0.332432267426,0.436897691558,0.449824334817,0.457068837569,0.346356819475,0.367479575187,0.431141977023,0.407030165446,0.427422952734,0.387887073178,0.271968197806,0.315366646452,0.617458144257,0.599640329892,0.4949802909,0.325644305063,0.441278898082,0.367805939288,0.350375757465,0.325426651568,0.238723352484,0.620430180635,0.358518880969,0.521408763355,0.498962610999,0.496122909182,0.4398281131,-0.0122389622804,-0.0212934768549,0.0653248189418,0.0151079204532,0.0167919813541,0.0177280398951,
CVT,-0.0848242483635,-0.064293477749,-0.027593636641,0.0201152235321,0.01045351177,0.0223575440226,0.00545317264241,0.00986084795598,0.034403395678,0.158680110156,0.0764409408497,0.211953885277,0.240825629485,0.319883563741,0.266992109117,0.276964214355,0.28639377515,0.324228390855,0.452616822031,0.119572713373,0.320435332104,0.266741093619,0.31542170112,0.313035127628,0.171165939783,0.320113661527,0.273299723145,0.237025629145,0.151871666475,0.266129102252,0.234008166517,0.0624981355751,0.0134980074112,0.33515714023,0.290740163988,0.275092179303,0.346654487968,0.281030628118,0.334733309304,0.284740027066,0.266191483748,-0.0219383144407,0.204622316329,0.180770238775,0.334117072115,0.397101545511,0.457678784739,0.41687460108,0.329741700868,0.398870954013,0.294240611842,0.315280883,0.510869529271,0.426243786797,0.385184064478,0.385377759237,0.366697855831,0.393434778799,0.418522810187,0.406901492119,0.408394438222,0.443960062281,0.391928047585,0.417523992851,0.466122994832,0.405000769806,0.473976408101,0.456118764249,0.476407493238,0.477973182222,0.46241405385,0.463598025636,0.477744858406,0.479870136891,0.406062736147,0.450903667447,0.470315856643,0.539712502571,0.47330593363,0.563504082819,1.0,0.638993923426,0.344042869232,0.333845305899,0.386851574945,0.466715818311,0.509488616324,0.442084712164,0.465257279783,0.365575910808,0.366617515639,0.410866058572,0.378569723757,0.294015775012,0.280633739957,0.438663158528,0.396096733261,0.480620191545,0.464044551972,0.34930067825,0.299123068152,0.459887159552,0.424545745828,0.425173549941,0.327117336588,0.396503437587,0.417120866864,0.366909878357,0.389018551864,0.475509773572,0.370171606836,0.360363566143,0.423637495166,0.502075726308,0.426751321594,0.415762348838,0.443234325419,0.343974667637,0.48329405961,0.349180657309,0.314557354511,0.518790936648,0.444418984061,0.41675849227,0.392659111835,0.513166355323,0.409969137274,0.00916610022975,-0.0007733470955,0.0521009245742,-0.00284356718616,0.0197622178231,0.0117583062657,
Smoothness of Transmission,-0.0135486352346,0.0100139191325,-0.00688491883232,-0.0129074329184,-0.0061408364469,-0.00296179395286,-0.0147879741672,0.0287743726572,0.0784310453199,0.205585121483,0.0687716547557,0.285926920407,0.268378850315,0.278056069034,0.317745745926,0.348400761174,0.402754330675,0.421917487923,0.363261595625,0.00960097174715,0.209095165081,0.195346973538,0.179879647063,0.198286091334,0.155085759701,0.353846991242,0.291508736533,0.171376350935,0.0189980954477,0.302198399813,0.157159480426,0.01029380287,-0.00420046661822,0.365729316157,0.319878567757,0.29816588195,0.363448526661,0.179673087299,0.300230030083,0.281864220349,0.255493267408,0.0216574603436,0.227746719939,0.193752403974,0.454085703114,0.444528852254,0.466038197202,0.474016157784,0.504240630566,0.435532100396,0.498206348688,0.475464256331,0.507971804399,0.554789607925,0.577476360143,0.573650769393,0.574517257083,0.549660552764,0.534844100469,0.540151006547,0.530570366812,0.493660244407,0.549180185804,0.573303130472,0.562451885775,0.551338469135,0.575397196557,0.575647679981,0.499741535962,0.524555899093,0.551222297074,0.492440341355,0.485051837955,0.526449142324,0.589824985957,0.592367328376,0.515419460371,0.540068481073,0.557505200909,0.673384278227,0.638993923426,1.0,0.519058833824,0.504670433279,0.566649864139,0.610408616768,0.56939018439,0.504122380705,0.458486204157,0.516204947452,0.55154660335,0.540101397215,0.575088656436,0.395595395798,0.35959197015,0.444043673848,0.500564707674,0.534573313132,0.560327452325,0.39451355947,0.36097894962,0.438423817107,0.471792359258,0.491942725585,0.347710039795,0.350085776289,0.466716485314,0.447957413716,0.456537241936,0.384469136171,0.291830135374,0.326643876478,0.592519441076,0.585611129632,0.517931916454,0.348602077082,0.404757048858,0.378014171555,0.367971179878,0.350088572348,0.246435184666,0.529305962285,0.380931108039,0.60431858652,0.45611901662,0.456220617028,0.463640089087,-0.00663781867378,0.00631990372633,0.0792071413478,-0.003115047688,0.0109802273304,0.0106843863001,
Overall Impression of Durability/Reliability,-0.0165680171065,0.0628398143597,0.0043338132968,-0.0451365839114,-0.0420568492095,-0.0307842156835,-0.0293454159605,0.020067128317,0.0694736860965,0.196085525967,0.0835672326751,0.204250171772,0.216465424395,0.161479122054,0.218458275294,0.217328540916,0.310774690282,0.368845842022,0.230287117168,-0.0420570731284,0.0631370881144,0.10215606184,0.0167867007878,0.0618491657919,0.14675309943,0.260872411877,0.214732279805,0.156902964144,-0.0357011057184,0.234343833807,0.095347474198,-0.0619209620877,-0.0535140179428,0.249938791175,0.218141090105,0.200769100105,0.265421282997,0.0900064716106,0.157434226083,0.168614346457,0.186999392875,0.0826140580448,0.298723229406,0.225795885409,0.418384152569,0.312292061921,0.308255074727,0.351282696814,0.484034077112,0.292287834507,0.505425657131,0.409992877562,0.34171054703,0.497813933123,0.52493191404,0.517890010897,0.538676148462,0.447333826503,0.402478598943,0.416878546767,0.461171185085,0.3893596562,0.515981472631,0.520853155768,0.467826782449,0.500585866919,0.465077097969,0.475158899087,0.389501785326,0.438824569139,0.471415465517,0.413941424273,0.356556334392,0.429504283845,0.547609306293,0.511858195088,0.369401221267,0.394343012772,0.417433770894,0.482844791215,0.344042869232,0.519058833824,1.0,0.636768452348,0.761553664081,0.573135480654,0.483529311335,0.436391252815,0.328581625588,0.615404046876,0.631153531111,0.575275681845,0.613663120747,0.525145351882,0.439086649017,0.381479299691,0.465303249626,0.480924037931,0.541245089333,0.462255878096,0.447468892457,0.380239721966,0.466335847428,0.50832024505,0.349669111247,0.273115750262,0.397233958054,0.424313236478,0.408691664967,0.222691986855,0.210934713147,0.239253599159,0.539453816368,0.502330710675,0.479380710228,0.214232775881,0.255033162005,0.294052879209,0.178765053986,0.277049577997,0.11018186224,0.365755759256,0.214831894338,0.507411459029,0.362872535064,0.321007601565,0.459945653513,-0.0010137525318,0.0113328702398,0.0515574094173,-0.0130494292304,0.00316523214151,0.0133100682833,
Overall Safety of the Vehicle,-0.00731940483518,0.0630867256021,0.0402744138446,-0.026936539695,-0.00441800586901,-0.0224793410187,-0.0396979044813,0.0120597449062,0.0653069156872,0.168171910714,0.0693701553459,0.143315787074,0.196178418839,0.130286611266,0.165717070961,0.177859112813,0.28154003601,0.366112199894,0.270488954941,-0.0527265941108,0.0439943681596,0.0815495901628,0.000308532065236,0.0374581516592,0.15990256025,0.217160358494,0.156945580534,0.172892396558,-0.0333164621178,0.180374253511,0.0994044033501,-0.0445408097228,-0.0511465464814,0.257237793703,0.177778807887,0.149510391338,0.235687960669,0.113747623399,0.13047856346,0.119645492591,0.134405016972,0.0615734176678,0.256681882534,0.20693375128,0.357114012644,0.256659999528,0.26939674939,0.29915360745,0.419946388376,0.255653146623,0.504043872579,0.374177982576,0.333280145909,0.523157203726,0.516703444578,0.513881968037,0.53707513501,0.42407695027,0.365096914105,0.382687070898,0.415389472464,0.348999647205,0.462940506423,0.480408081549,0.440606882347,0.45597976937,0.470470679191,0.48013511868,0.37995192872,0.420726646731,0.45898402025,0.399522798659,0.330999839915,0.419176069072,0.543761863881,0.511310846027,0.357978726056,0.375401223059,0.402851656379,0.472854899446,0.333845305899,0.504670433279,0.636768452348,1.0,0.592814620764,0.589268049596,0.470947789141,0.416270413798,0.33945079477,0.903770655935,0.783815926399,0.686087344283,0.717183874675,0.532685271248,0.451514367211,0.399113021288,0.511601053022,0.454505621442,0.51368636496,0.466547971802,0.447977079819,0.436233256618,0.418100362927,0.467397111936,0.305154430661,0.263729541307,0.400836837491,0.418824996659,0.41291807322,0.21267391616,0.18261036105,0.19655556509,0.531763217365,0.458994633924,0.444678953451,0.22151039476,0.274778995215,0.302284069714,0.187373274572,0.272647775201,0.132727650821,0.332673934423,0.188559565957,0.489333023234,0.355653774355,0.298943499075,0.503247942078,0.016314376234,0.0101608073894,0.0436955833135,-0.0039094607779,0.0158400929786,0.0111991055185,
Overall Thoughtful Engineering,0.0367585889096,0.0841860500434,0.0294271851884,-0.0344440168892,-0.0220628550783,-0.0235639530583,-0.0334166966638,0.0162741354951,0.107169935705,0.23349193046,0.0903493417928,0.255317399966,0.214405452516,0.196170251061,0.281588638659,0.2830138006,0.366017874431,0.369732681448,0.209585568489,-0.043457068037,0.108563694814,0.143516004039,0.0751649411467,0.110145693761,0.143081822217,0.318367587037,0.25471522522,0.13125532881,-0.0368914404268,0.271570595192,0.0609960988779,-0.0590648405919,-0.0454405526551,0.261204917473,0.242332910365,0.251938271932,0.309675843646,0.153724898051,0.20070527007,0.216371410007,0.233148593032,0.0693940254077,0.282644989152,0.214179869565,0.452611099205,0.388344047874,0.381794000777,0.423153979859,0.530741015161,0.381392791163,0.510405756201,0.485375627709,0.405485302063,0.482917773105,0.557543119148,0.562015422115,0.572830237339,0.508695332085,0.469642019963,0.485538018754,0.501909971692,0.435140008217,0.569677662091,0.571089984834,0.53631590355,0.548461121869,0.496203828586,0.492276990175,0.412429771473,0.476763201126,0.477851521635,0.436996813786,0.390914411512,0.472750807289,0.550111434935,0.538704408945,0.426497282308,0.467447762258,0.475061950964,0.52358672271,0.386851574945,0.566649864139,0.761553664081,0.592814620764,1.0,0.621802607993,0.555670760843,0.456642476978,0.364946010546,0.588721841675,0.616311859915,0.555813853664,0.610697761594,0.471515128088,0.385127130799,0.402165345589,0.45980925453,0.575149810226,0.594616879368,0.412184027228,0.384694695138,0.430336738062,0.493696201644,0.523826864193,0.354414566667,0.311262410615,0.421122922937,0.429396481248,0.4303589464,0.278287743182,0.215480536804,0.29529297465,0.551676559687,0.554471554596,0.518092758589,0.259423029495,0.323404437079,0.307192235288,0.24123306257,0.27288257534,0.158704572021,0.432513747551,0.284338168861,0.555632850611,0.409983999622,0.411238270746,0.433638597491,-0.0104125586104,-0.00439055682821,0.0784581956795,-0.00440419364845,0.00696758707061,0.00827168249344,
Placement/Ease of Reading and Using Controls,-0.00162844283705,0.054207171036,0.0287850813631,-0.0521603571295,-0.0221607031378,-0.0434292727509,-0.0421956004109,0.00115428040628,0.11787731826,0.224625903908,0.0525778321103,0.277649415683,0.264184420008,0.261609611738,0.313753745655,0.33518699127,0.386747924588,0.41634677053,0.323333636552,-0.0597932274124,0.160258993165,0.160470628706,0.149893640447,0.163374991902,0.156766689234,0.339706568878,0.293887779618,0.134075228594,-0.050792911276,0.30104364122,0.117780318315,0.0072911412669,0.00281895430293,0.33904749197,0.319150123679,0.310589567684,0.388437172633,0.171650385037,0.284450851233,0.276456499459,0.26739383251,0.056453414452,0.250390734198,0.209551251564,0.479892608396,0.447249915746,0.453775115001,0.500788518332,0.529669687753,0.436753440172,0.486284475629,0.478304731517,0.480294808671,0.544751941644,0.568561845769,0.570424496019,0.567315053644,0.538535692991,0.513874818775,0.541226121185,0.578928463017,0.532658033197,0.595927652264,0.611324626029,0.659967506484,0.601620503037,0.606168599702,0.593060404838,0.484592096323,0.546033195387,0.553378666666,0.502383188523,0.518344000809,0.543122672475,0.618004019077,0.624628000299,0.541087561084,0.548179870068,0.585303012254,0.613267251253,0.466715818311,0.610408616768,0.573135480654,0.589268049596,0.621802607993,1.0,0.777895050115,0.519254328951,0.447327081289,0.597543351205,0.628482666599,0.596062663339,0.606905227669,0.434750370854,0.393428751734,0.455278486574,0.509872851769,0.61729121908,0.635365945788,0.405738500243,0.384691700501,0.45252059112,0.484403448329,0.504543092718,0.370422019274,0.393319794524,0.490059982113,0.469891425588,0.483585661901,0.377980039302,0.280527013986,0.341661796425,0.619920516308,0.618021489722,0.538848669437,0.333551757209,0.456799676844,0.38153351358,0.346702216922,0.345376530012,0.245119994911,0.554565272622,0.372902832545,0.539022875191,0.509124180368,0.540342620719,0.470233501464,-0.017060559392,-0.00504947333162,0.0778980698134,0.00663508768544,0.0161140348809,0.0175079851321,
Electronic Displays of Information,-0.00889001196307,0.0481348713886,-0.016387064896,-0.0273967488547,-0.0086488267006,-0.030770010208,-0.0204643855158,0.00654883839566,0.149875473117,0.223216193117,0.0181289484152,0.299024104166,0.273374983269,0.311564965808,0.366632258361,0.371892891041,0.373860320344,0.382924784713,0.33815397355,-0.0568265769426,0.216715420819,0.180446076251,0.21487895517,0.220721765744,0.143044858652,0.373321805791,0.331524344951,0.110778713679,-0.0349257579261,0.326788359133,0.139204444867,0.0424254635641,0.0357666375082,0.334375853346,0.357116952147,0.363071650324,0.408417587688,0.213487434055,0.353364606277,0.33081144677,0.316607634344,0.0456716284726,0.237139327472,0.202748185998,0.482264608182,0.503581519797,0.508187807668,0.535235586383,0.489121700416,0.462611780166,0.422429471649,0.458791854697,0.485071901294,0.477477795174,0.492571190529,0.49931763275,0.483677466547,0.517485812484,0.515369256119,0.520938058415,0.569204897078,0.548083621055,0.552967611478,0.569260587386,0.654643399863,0.575516491273,0.548108575695,0.540691997286,0.478998215839,0.517150766341,0.512021970647,0.477982171194,0.524425884402,0.500982399031,0.526032910747,0.552756126796,0.549352930126,0.564470451795,0.602667628271,0.598189192738,0.509488616324,0.56939018439,0.483529311335,0.470947789141,0.555670760843,0.777895050115,1.0,0.478876738986,0.439818618493,0.488652614258,0.492352316065,0.494305187454,0.492362490003,0.352522224399,0.332351817708,0.450183465255,0.461034316701,0.664266470653,0.620773729115,0.350753125217,0.316249731994,0.444520890645,0.484794478296,0.47825299125,0.367917301144,0.41480443288,0.468116497126,0.440709438569,0.452145117251,0.445086704586,0.3279181291,0.379006634613,0.543076419229,0.59296930335,0.541528963507,0.369926808544,0.529017167567,0.382918575806,0.400402190142,0.355704754799,0.303596558651,0.634192925049,0.440077529478,0.49152319445,0.558032634688,0.662072710538,0.434512917688,-0.011833997588,-0.0141411187649,0.0927015444718,0.00518581008511,0.0161459575346,0.0141745491158,
