,ID,Model Year of Purchase,Age Bracket,Total # Children In Household,Children Under 6,Children 6 To 12,Children 13 To 17,People 18 or Older,Buyer Innovation Tendency - Statements that Best Describe You,I'm Curious and Open to Experiences,Luxury is Not Important Unless it Has Purpose,Driving is one of my favorite things to do,"When I drive for fun, I mainly prefer to relax and listen to music or talk",I want vehicles that provide that open-air driving experience,I prefer a vehicle that has the capability to outperform others,I prefer vehicles that provide superior acceleration,I prefer vehicles that provide superior handling and cornering agility,I prefer a balance of comfort and performance,"I prefer vehicles that provide the softest, most comfortable ride quality",I just want the basics on my vehicle - no extras,"I prefer vehicles that project a tough, workman-like image",Vehicles are a 'tool' or a part of the 'gear' in an active outdoors lifestyle,I want to be able to tow heavy loads,I want to be able to traverse any terrain,I make all large vehicle decisions with my family's best interest in mind,My vehicle gives me a feeling of adventure,My vehicle is my sanctuary,Fuel economy is a leading consideration in my purchase decision,"I want a basic, no-frills vehicle that does the job",I see my vehicle as an extension of my personality,Price is most important to me when buying a new vehicle,I will easily switch brands for price or features,There are lots of different brands of vehicles that I would consider buying,I want a vehicle that provides the quietest interior,I want to look good when driving my vehicle,I want my vehicle to stand out in a crowd,I want the most versatility in my interior,I would pay significantly more for environmentally friendly vehicle,My vehicle is a reflection of my achievement,I chose my vehicle to reward myself for my hard work,The brand of vehicle I buy makes a statement about who I am,Your Involvement in Purchase Decision (%),How Likely to Recommend Own Vehicle Brand,How Likely to Recommend Purchase Dealership,Overall Exterior Styling,Appearance of Wheels & Rims,Appearance of Tires,Headlight Design,Overall Exterior Workmanship,Sound of Doors/Trunk/Hatch Shutting,Overall Driving Performance,Fun To Drive,Ground Clearance,Riding Comfort,Maneuverability,Road Holding Ability,Handling,Overall Power and Pickup,Acceleration From Stop,Passing Capability,Overall Interior Styling,Interior Colors,Overall Interior Workmanship,Quality of Interior Materials,Instrument Panel,Overall Interior Design,Ease of Front Seat Entry,Front Seat Roominess,Passenger Seating Capacity,Interior Storage,Interior Roominess,Cargo Capacity,Cupholders,Ease of Loading/Unloading Cargo,Comfort of Front Seat,Driver Seat Adjustability,Driver Armrests,Seating Versatility/Stowaway,Overall Performance of Sound System,Overall Quietness,CVT,Smoothness of Transmission,Overall Impression of Durability/Reliability,Overall Safety of the Vehicle,Overall Thoughtful Engineering,Placement/Ease of Reading and Using Controls,Electronic Displays of Information,Usefulness of Trunk/Cargo Area,"Flat Tire Preparedness (spare, run-flat, etc.)",Safety Features,Front Visibility,Rear Visibility,Braking,Overall Value for the Money,Price/Deal Offered,Future Trade-In or Resale Value,Warranty Coverage,Technical Innovations,Level of Standard Equipment,Fuel Economy/Mileage,Affordable to Buy,Overall Environmental Friendliness,Overall Brand Image,Reputation/Prestige of Manufacturer,Past Experience With Brand,Dealer Location,Dealer Reputation,Overall Experience with Selling Dealership,Overall Experience with Service Department,Advertising/Promotion,Advice of Friends/Relatives,Magazine/Newspaper/TV Reviews,Overall Seat Comfort,Overall Interior Versatility,Overall Image of the Vehicle,4WD/AWD Availability,Navigation System,Discount/Rebate/Incentive,Towing Capability,"Interest Rate, Credit Terms",Leasing Terms,Audiovisual System,Ease Of Customizing,Engine Performance,"Connectivity (WiFi, Bluetooth, etc.)","Interactive Information System (OnStar, mbrace, iDrive, etc.)",Driving Distance on Full Tank/Charge,Family needs changed,Previous vehicle was damaged or had to be replaced,Wanted a vehicle with a new image,Impulse - I just wanted a new vehicle,New model caught my attention,Previous vehicle too old/needed repairs,Changed/Moved to a new location
Leasing Terms,0.00571718264096,-0.0111150015316,-0.180584322058,0.101056333442,0.0800979412526,0.0660114912368,0.0355260348188,0.0106976878257,0.10238102572,0.145840583616,0.0632484108248,0.156662283302,0.159114323162,0.221212371772,0.185862703846,0.195850910688,0.157121004167,0.0955222458706,0.175260327781,0.196642751382,0.193614512054,0.149884467568,0.203823571743,0.18518468163,0.0882545358242,0.18179162158,0.189300674587,0.150770040114,0.190502178627,0.179082893102,0.234151128271,0.155971995599,0.112073623959,0.114358247317,0.192451750715,0.187125889924,0.163916908287,0.21017176702,0.215178096434,0.189120525269,0.1890094907,-0.00769153422262,0.0622503891526,0.0964353847627,0.139957478557,0.212339798305,0.24603472499,0.21842170745,0.0990717845926,0.175762057895,0.069844965585,0.12879016249,0.168000547033,0.099538690549,0.130127033434,0.123660547432,0.110137192189,0.148083578031,0.198046615694,0.174502230997,0.132808329654,0.182352710946,0.108723761495,0.116016179758,0.176244182892,0.128470003118,0.143343755129,0.130593992446,0.204834238227,0.174228327531,0.16489870068,0.160680227412,0.218210194329,0.161607912745,0.100702556862,0.141868478807,0.210349939658,0.216398576729,0.220529497416,0.152680879282,0.25060924368,0.188262058534,0.0483963469439,0.0796135490745,0.104396144042,0.17807613284,0.221849402997,0.143141340958,0.322000681067,0.0922997037681,0.0914017281788,0.130320481549,0.123275661611,0.148931337757,0.201082839034,0.229170073672,0.193840592394,0.235558813322,0.216278311693,0.203072604216,0.217013414314,0.258370949349,0.194107108168,0.175386177803,0.2014634657,0.284175300039,0.249475319203,0.228733011867,0.235574099064,0.431859683276,0.346926359154,0.301578400696,0.124494732721,0.179471365983,0.186827754343,0.182258183016,0.206108090712,0.372964698309,0.275584842982,0.444925167937,1.0,0.246922262711,0.351296449504,0.13481017569,0.203035257677,0.273135839342,0.210103004642,0.00234787378194,0.0117348929394,0.0180213082379,0.0266302163159,0.0233620717732,0.00593757728905,0.00593757728905
Audiovisual System,-0.0509645825388,0.0219621670923,-0.109367024953,0.0292856061322,0.0165922355123,0.0244618202415,0.0056006143389,-0.00876336354079,0.163101123355,0.219766397167,-0.000379495054579,0.232663442938,0.257788861453,0.279822406431,0.314992683966,0.310903476163,0.295659190995,0.282089887495,0.288858628723,-0.00752729429445,0.141298654217,0.145180415114,0.159263980886,0.182265917309,0.104853747997,0.302122501527,0.294404553789,0.113205569602,0.00938930295712,0.281201524996,0.144584568689,0.0401132224407,0.0303406297488,0.251295608574,0.306147985708,0.32170412059,0.341905376263,0.203828110159,0.296154234842,0.282772768522,0.262015598286,0.0269383593732,0.173422806637,0.152964502349,0.381596895757,0.41243689101,0.412551491119,0.430497456255,0.359960304212,0.331050461182,0.273505539234,0.355493428401,0.345338806889,0.330497490348,0.349371527782,0.33743749807,0.333257428089,0.361527177457,0.391858934171,0.381506644096,0.440993038289,0.443449599356,0.414201064964,0.419040468541,0.489348513957,0.432604403486,0.359118038538,0.371845502132,0.371004843463,0.379063598912,0.389108206757,0.343451388527,0.41686703672,0.36531349743,0.368330139511,0.406966455777,0.432278233787,0.446691270901,0.558029330561,0.515434094045,0.473360057574,0.458046370822,0.310257966773,0.265423861139,0.362598107947,0.47436870721,0.544785428383,0.341335028497,0.346615502281,0.28940812614,0.29888666007,0.317902895728,0.319735174573,0.2621362404,0.244960310372,0.32275746654,0.333982721215,0.531240531467,0.45258989479,0.310231614496,0.259081679267,0.370365164041,0.378790522859,0.359456517516,0.249677282246,0.309857098627,0.323500903589,0.298773848667,0.308599554932,0.360455476481,0.27311544325,0.297780738093,0.392119250771,0.462691993954,0.398657211877,0.220519492813,0.426525463187,0.28320279268,0.306290317435,0.291480364544,0.246922262711,1.0,0.399234817319,0.367201012169,0.529232382113,0.50821271145,0.34946370936,0.00056849991963,0.0100685741182,0.0797619634794,0.0217135716104,0.018956930159,0.00176106121348,0.00176106121348
Ease Of Customizing,-0.0220154143635,0.0177365359122,-0.192211147071,0.0861162922413,0.0617353941166,0.0554839612406,0.0373487980757,0.00370497497217,0.121291286618,0.206799000444,0.0971883431598,0.230509070588,0.229763631532,0.353270981204,0.339545242196,0.328984106038,0.289826780913,0.205095107133,0.296855909141,0.178220373635,0.328554009052,0.308033384735,0.396143166771,0.376144643674,0.165340832162,0.365752533613,0.327723387211,0.212797351115,0.209683578158,0.304568181375,0.2384301078,0.124681994301,0.0761303592397,0.208393630937,0.297737472672,0.326456409569,0.35315928718,0.318141886169,0.337905567846,0.292648048699,0.29132562782,0.0108955842298,0.118645723855,0.105595826581,0.240678070956,0.352989350169,0.40087145565,0.364424470941,0.222346073754,0.29543802764,0.141118290005,0.253623885128,0.35896343886,0.190834943937,0.245119054698,0.235294780145,0.219549389117,0.276032282289,0.327234840335,0.300697148479,0.258656431906,0.314609860462,0.23845219922,0.242560132961,0.322517258104,0.253107641513,0.26083066495,0.257423733288,0.330906350036,0.320258295581,0.298105702098,0.302503786269,0.366533081566,0.304894248172,0.206618175027,0.256493772456,0.326092802905,0.380751548525,0.373022691548,0.283227124432,0.418534688897,0.347359430911,0.187472189249,0.147656301523,0.244045162832,0.328162948961,0.378110181663,0.281892085768,0.499522166735,0.169401683068,0.174694221274,0.232739206342,0.221744727704,0.218329986694,0.218493407133,0.333472753372,0.287337996357,0.392962982026,0.334602356872,0.289561567957,0.263811081007,0.385441204736,0.322281335937,0.302455022002,0.273203168651,0.356152242712,0.328221973257,0.272957414244,0.315204847435,0.492586386881,0.451857954835,0.447705130139,0.235509073444,0.338438133084,0.323233966856,0.341502545912,0.411466622867,0.338535996807,0.618960047656,0.355115866871,0.351296449504,0.399234817319,1.0,0.285762380465,0.300190469125,0.423360356405,0.335019691243,0.0330703055319,0.0172981721221,0.0484145835214,0.0159870847332,0.0187372346376,0.00686060175382,0.00686060175382
Engine Performance,-0.0527060343681,-0.00285366802909,0.0322231121896,-0.0335743392168,-0.0381181589611,-0.0228677615149,-0.00933370126071,0.00403842698116,0.0690382645365,0.182568714543,0.0378280534025,0.25106770938,0.211516656985,0.214519595206,0.365790182193,0.412791028243,0.436941375798,0.362288628668,0.235084650853,0.00411455139945,0.135139659331,0.14434246887,0.122060945798,0.155845284452,0.127738426266,0.28483871064,0.244303050931,0.112450289534,0.0109730949911,0.230097633307,0.113513786305,-0.0270730201874,-0.0314686707143,0.239045417988,0.219959369334,0.242566297938,0.274670909528,0.125817734111,0.198835609793,0.195518281251,0.183198317128,0.0245995413364,0.225974421796,0.210704809143,0.404325538883,0.375486906947,0.382981473516,0.40279518029,0.455935922993,0.354300252208,0.540067599978,0.485341422038,0.416453568234,0.496858737913,0.580388921796,0.587416304274,0.591765044977,0.671801076694,0.636252594527,0.648862042811,0.470355565711,0.410785449685,0.494093536672,0.502569683312,0.47226369757,0.471801938769,0.46732720166,0.478865442199,0.380163291868,0.421159679768,0.43770984938,0.404399621514,0.356919704266,0.434030773196,0.495189909042,0.491315218143,0.40954918748,0.438482402873,0.465436564879,0.460011653072,0.398037450122,0.555502593114,0.471903858667,0.417067912173,0.5029959912,0.460891176008,0.42612395268,0.412176393513,0.346928825601,0.422070209749,0.452400815466,0.440776468589,0.503226301391,0.365134745959,0.330788117843,0.343846055366,0.433334291774,0.451544999117,0.464784841912,0.335997870435,0.32109239898,0.359134215881,0.380294788296,0.397885258447,0.277959189348,0.275247034843,0.377117534937,0.360053054593,0.370606662533,0.283084580696,0.190868398484,0.221892089128,0.501688319477,0.47286077206,0.401978565644,0.232758872255,0.30522740616,0.282807990243,0.275984659001,0.254439629285,0.13481017569,0.367201012169,0.285762380465,1.0,0.358087197772,0.357601772024,0.402068259695,-0.012532172397,0.0102298580124,0.036993792873,0.0113475353017,0.0189903642518,-0.00320941035574,-0.00320941035574
"Connectivity (WiFi, Bluetooth, etc.)",-0.0748927273508,0.044852059506,-0.0669423610115,0.0106640706666,-0.0148973273728,0.00810765166602,0.0201985758864,-0.00949958942708,0.208885783755,0.239045998624,-0.029767241428,0.208703724094,0.270346251538,0.239299351198,0.297706370542,0.307074853923,0.287110061412,0.279974108109,0.213669896616,-0.102477193008,0.0521775778671,0.0712770337956,0.0825249907936,0.114198588175,0.0861916286474,0.252226260113,0.262116663125,0.0568388756909,-0.0993750436426,0.266153745782,0.0722148918465,0.00724690810546,0.00687915245661,0.226716669735,0.28096982481,0.291952813658,0.319067617513,0.16635613664,0.249422205387,0.240097610419,0.233991769123,0.0632507183776,0.184412013778,0.148853040504,0.382447712544,0.358503573231,0.341958216462,0.389923712751,0.36932655561,0.29067682446,0.312715616637,0.383190947091,0.263576295937,0.351018635949,0.360784772813,0.349022693611,0.356228712801,0.366977762001,0.368900603917,0.375705329328,0.452969193833,0.423812776917,0.440592919352,0.436893913676,0.473678294506,0.458656390367,0.356664896391,0.369307759309,0.320917602265,0.355704985864,0.362626845301,0.331035780306,0.412051023468,0.354366320799,0.413211886139,0.435754348194,0.401187244494,0.405853644745,0.60649206654,0.448709253005,0.333710958602,0.414400200641,0.337908280157,0.310060690872,0.37251479935,0.47188085569,0.519497092754,0.348008898305,0.274145482759,0.320051914982,0.328911915193,0.322515785847,0.340775268132,0.255735148042,0.249069039399,0.285805134992,0.322130744498,0.516497911119,0.434975967213,0.266123612676,0.220990887155,0.322381426623,0.355204855955,0.353133321766,0.229534739532,0.254651777981,0.28799552898,0.28568620377,0.289479936687,0.255233990787,0.192945139761,0.220843724951,0.418488341995,0.439200726253,0.379168697161,0.194309575324,0.398494991596,0.228263194143,0.226365076364,0.217798918845,0.203035257677,0.529232382113,0.300190469125,0.358087197772,1.0,0.43953325426,0.309426369661,-0.0149054613335,0.00764714443967,0.0728557915029,0.0163412994365,0.00557517269401,-0.00123114260768,-0.00123114260768
"Interactive Information System (OnStar, mbrace, iDrive, etc.)",-0.11318170007,0.0575253504106,0.0221468168888,0.000329335385415,-0.0134363293816,-0.00191821693642,0.0111592684279,-0.00420152012946,0.142053081002,0.2013944821,0.0191348785899,0.259478487356,0.224547388199,0.293039292346,0.329281985026,0.32512494318,0.316931721797,0.263113937627,0.278022406966,0.0398623894146,0.193847958231,0.17083015618,0.220978510976,0.194914144772,0.109083020674,0.304070960352,0.291245904455,0.113773522192,0.0519500471242,0.270951162103,0.12614254216,0.0191082924508,0.0168885609396,0.271060064668,0.279095551636,0.324155828042,0.341152200536,0.258678332456,0.305384662131,0.275575370346,0.271069481763,0.0192154951457,0.175934825788,0.167061421483,0.321227036038,0.404967360088,0.421538948837,0.43198941267,0.333088066797,0.396024735214,0.231894769242,0.329781072571,0.346141971406,0.286821651346,0.334791781279,0.327360673697,0.317225837529,0.357902815754,0.384811618316,0.393438190025,0.388693608202,0.415541865837,0.379034216793,0.386510049385,0.472500175239,0.384862258805,0.376945190843,0.361078904077,0.354997002229,0.354808951722,0.358175883866,0.337592175233,0.416415246267,0.362324625092,0.324256131596,0.38718330051,0.430995672197,0.446878333575,0.467659705385,0.438067930773,0.456606340936,0.435061261104,0.31347973789,0.27129842295,0.418762813148,0.539049135098,0.65613221441,0.320578647379,0.380680399795,0.301788690346,0.296907951577,0.330860831321,0.321580873035,0.2427478566,0.233692040798,0.348801561183,0.358802898449,0.537527514773,0.457786852239,0.301659140762,0.234531669774,0.438154861438,0.381394449042,0.367618022539,0.285537689215,0.360913511533,0.367282733357,0.321361752316,0.357796599541,0.413316912268,0.28427302929,0.312574432611,0.349801429204,0.439388387082,0.385022797733,0.215134171216,0.492761320258,0.282014164798,0.357151262307,0.256903289974,0.273135839342,0.50821271145,0.423360356405,0.357601772024,0.43953325426,1.0,0.367586722385,-0.0105764221266,-0.0134589145245,0.0555416681277,0.00782810272677,0.00624643920628,0.00354187580779,0.00354187580779
Driving Distance on Full Tank/Charge,0.0553254488952,-0.0288623808684,-0.0294798521458,-0.0313762772588,-0.0186818653689,-0.0248653709733,-0.020130210822,-0.00333708694006,0.0101652107037,0.144138684555,0.107402809037,0.157639985739,0.197545525361,0.21141533638,0.179218418748,0.201683407029,0.261876108491,0.267527082665,0.343291139418,0.123854616027,0.16124541972,0.176864838226,0.140400397783,0.149658532843,0.116171822981,0.217531206555,0.200967422212,0.367107676721,0.144636882507,0.18684503449,0.274813244642,0.0590446934635,0.000472514063645,0.249956293216,0.167952616378,0.161824407214,0.267767338688,0.223452172402,0.161050657645,0.148635059758,0.117216308199,0.00846040413701,0.156250007701,0.154490180739,0.243130396444,0.244687346962,0.296113836706,0.298672178306,0.261638992577,0.256599357568,0.300812246818,0.283175431418,0.377924232448,0.351921988362,0.414672463215,0.394778883578,0.378876656575,0.338238103056,0.350065045857,0.359437541001,0.292292547847,0.337792383742,0.308125732381,0.327953692629,0.398095639309,0.316475072805,0.420719936187,0.408016619342,0.372124450303,0.428382195188,0.40407302976,0.422769466925,0.380360282129,0.435738794205,0.381349249701,0.413698208779,0.394182909664,0.448602021323,0.395096732852,0.39173249542,0.442138021662,0.463066119177,0.370835308354,0.392980527258,0.378996634658,0.452539404023,0.43013577763,0.412476784809,0.408515518977,0.41500932389,0.463862478045,0.516714299602,0.53708639467,0.506165053532,0.446054523999,0.424634028201,0.479099735115,0.412806574606,0.455407331967,0.631945750347,0.498960477305,0.608166332691,0.380872093211,0.388157099906,0.275993646294,0.338754378043,0.393298829968,0.35449452331,0.362936306371,0.384279368801,0.281017798726,0.232533713327,0.394494015306,0.451844744075,0.386494779877,0.182386635349,0.267240669899,0.361952414757,0.300410013487,0.352703903297,0.210103004642,0.34946370936,0.335019691243,0.402068259695,0.309426369661,0.367586722385,1.0,-0.00939492915349,0.0160895433027,0.0168909045611,0.00795164347524,0.0092016599617,-0.00118581938881,-0.00118581938881
Family needs changed,0.046596084427,-0.0419473980735,-0.165702112172,0.191059227357,0.244712555785,0.0697510930694,0.0423392840583,0.043939541499,0.031768902199,0.0280221512856,0.0393066120318,0.00187376890584,-0.00674362224079,-0.00297810374157,0.0164045761258,0.0109578451921,-0.00619100615209,-0.00735646358024,-0.00591345808905,0.0413497851988,0.0366892442864,0.050393963581,0.050310682559,0.0620948123443,0.14786557351,0.0204984932729,0.00227795319223,0.0283124152229,0.049370574362,-0.00179899954486,0.0250906543233,0.0572892121269,0.0550780146604,-0.00850621846024,0.00972188086577,-0.00324987376206,0.0176909558587,0.0241599807223,0.0117566120344,-0.0164389717282,-0.00893188674898,-0.0387670351339,-6.0645585395e-05,-0.00894994609474,-0.0141905772056,-0.00878431886311,-0.007195347453,-0.0130357181938,-0.00378771862935,-0.00939020094625,-0.0201247306458,-0.0315081583304,-0.00505314083937,-0.00618932538731,-0.0114518813351,-0.0146375024216,-0.0145727474088,-0.0309410400523,-0.0227882640504,-0.0304031288332,-0.000982391137514,-0.0181774835683,-0.0106802778201,-0.00890760564829,-0.03058115119,-0.00712838210376,-0.0255941419042,-0.0241716189704,0.0949105183657,0.0328823509535,0.0558099173569,0.0221544512401,-0.0151118640686,0.0213594532068,-0.024952916815,-0.0430583699737,-0.0281991587595,0.0228875935097,-0.0378688867988,-0.0277060808698,-0.0145658429421,-0.0206489900103,-0.00523296179942,0.018773309821,0.00233899895216,-0.0316502726502,-0.0198462303503,0.0186764057133,0.00371237521391,0.0165748738567,-0.0166818182212,-0.0137982705748,-0.00986995925171,0.0193345658565,-0.00352634761318,-0.0211243598307,-0.0291931141675,-0.0139652741178,-0.0169719962232,0.002651262605,0.00648462606602,-0.00475299189412,-0.0173452565068,-0.0122413493227,-0.0323596167604,-0.0243723341374,-0.0334637964595,-0.0217378328568,-0.0323531274,0.00722606217401,0.039212635863,0.02958593418,-0.023802900651,0.00233323313734,-0.01939338994,0.00720005736888,-0.0398641022775,0.00312921148563,0.0162647631214,0.0144029329931,0.00234787378194,0.00056849991963,0.0330703055319,-0.012532172397,-0.0149054613335,-0.0105764221266,-0.00939492915349,1.0,0.0316065230656,0.0258425131217,0.0332661371327,0.03869368669,0.0184426915707,0.0184426915707
Previous vehicle was damaged or had to be replaced,0.0256937420443,-0.0367035605175,-0.0832333615919,0.0184792903374,0.0185781999358,0.0119322365125,0.00271423341226,0.0127436119996,0.0171683148469,0.0256945460375,0.0226341339235,0.0143567997992,0.0239675026912,0.0159573415298,0.000732909739604,-0.00896625633892,0.00171702419142,0.00978032830461,0.00064510773795,0.0199235146015,0.0353926102905,0.0370041772888,0.023949041209,0.0394130837062,0.0243152974594,0.0169975642726,0.0127565224954,0.0389090129476,0.0196406203983,0.0100886196714,0.0326121619209,0.0134484833473,0.0213833739315,-0.0242848934834,0.0161464360718,0.00220070062858,0.0174442462231,0.0158760064045,0.0165470285101,0.0166526380944,0.00768479786368,0.00536703420018,0.0062472265556,-0.0129754870293,0.000432223372445,-0.00666077818049,-0.00444403447815,-0.000109737672826,0.00298416553445,-0.0170845260119,-0.00291246393056,-0.00123324907645,0.00755881444055,0.0076877331843,0.00525114485257,-0.000634053943119,-0.000160737471451,-0.00669457739944,-0.00397272848017,-0.0122433895495,-0.00325576506698,-0.0117314441832,-0.00991266279344,-0.00983682883646,-0.00839779883083,-0.00478271890297,-0.0116106194688,-0.00707709231011,0.0140990475707,0.00673440378328,0.0102822938965,0.00766540139497,-0.00121104002115,-0.00358483747895,-0.0089777658603,-0.0211010344153,-0.00988996703841,0.0124108762687,0.00913336495451,-0.0139762292144,-0.00200646329951,0.00555275674053,-0.00179658132192,0.00762288474437,-0.000107756536155,-0.0176026045513,-0.0150498681036,0.0133699939922,0.0156142524966,0.00790293832375,-0.0037086164008,-0.0103809428873,0.00250847424585,0.0262006034661,0.022517571503,-0.0218307338683,0.0052403390263,-0.00617463153869,-0.00574607354221,0.0325479070175,0.0395405040847,0.00658493739666,-0.00658098398955,0.00572631723007,0.00029841997957,-0.00247337356913,-0.00123822669075,-0.00380960444628,-0.016707212313,0.0153979206003,0.0259499222038,0.0116791029246,-0.00347210370029,0.00611160783021,-0.00893055735269,-0.00221803074913,-0.030666036772,0.0208276356909,0.0116587536661,0.0408316358433,0.0117348929394,0.0100685741182,0.0172981721221,0.0102298580124,0.00764714443967,-0.0134589145245,0.0160895433027,0.0316065230656,1.0,0.0379876364059,0.00914935860383,0.0168051952413,0.0374399724899,0.0374399724899
Wanted a vehicle with a new image,-0.0443331175315,0.0198426536492,-0.0337065997879,-0.00928455962646,-0.0166084597425,-0.00897590715324,0.00822647518993,0.0065998431946,0.0766008385627,0.0800920087371,-0.0456118070907,0.0414930737465,0.0646140371723,0.0478912309473,0.0718659739011,0.0647890482684,0.0552459100551,0.0568487574878,0.040656484027,-0.03621425391,-0.0108036743208,-0.0145861419758,-0.0245894797771,0.00703444254121,-0.015019664379,0.0912427514126,0.084159901755,-0.0143944373356,-0.0438578050169,0.12998290192,-0.0106661344987,-0.012010745126,-0.0108690675636,0.039532529548,0.13652993868,0.145325423017,0.0742290035412,0.0123249840673,0.147578555764,0.139298924068,0.140623213511,0.0185096541501,0.0388904008027,0.0250400558175,0.115718548723,0.0907669662198,0.0757077725336,0.104081890366,0.102018667446,0.0453451212152,0.051231872358,0.0881785539598,0.0350599147248,0.0535845810676,0.0420472354103,0.0413038675335,0.0501057943771,0.0359350585807,0.0390235963467,0.0416830355965,0.090856426658,0.0801370437761,0.0811812542704,0.0796409427226,0.0583605101174,0.0846176175907,0.0304659956178,0.050164126293,0.0240068595871,0.0373203426351,0.0396882535315,0.0213627892923,0.038313787442,0.0278162910168,0.0657676828992,0.0604446734539,0.051933608213,0.0356922658254,0.0813887542302,0.0623173354064,0.0272473562439,0.0591153537676,0.053775814815,0.0391421819204,0.057958031444,0.0609592574498,0.0676642499101,0.0248094055211,0.0330481571278,0.0330000826705,0.039039433642,0.0243964751975,0.0322186177919,0.0225912713138,0.0104420697149,0.0245769458086,0.0251487645801,0.0776703063172,0.0581721234083,0.0288245230905,0.0172077569658,0.0234449558737,0.104534720682,0.0909901768615,-0.0113076710341,0.0216098310769,0.0221342734408,0.0118111452288,0.0068764099983,0.018577924831,0.0278230301117,0.0505219180377,0.0604986355556,0.0629730724283,0.116312313509,0.0178367962303,0.0584387141337,0.0209001142896,0.00602109571125,0.02140948952,0.0180213082379,0.0797619634794,0.0484145835214,0.036993792873,0.0728557915029,0.0555416681277,0.0168909045611,0.0258425131217,0.0379876364059,1.0,0.0699744989752,0.0526640263746,0.0276658185578,0.0276658185578
