,ID,Model Year of Purchase,Age Bracket,Total # Children In Household,Children Under 6,Children 6 To 12,Children 13 To 17,People 18 or Older,Buyer Innovation Tendency - Statements that Best Describe You,I'm Curious and Open to Experiences,Luxury is Not Important Unless it Has Purpose,Driving is one of my favorite things to do,"When I drive for fun, I mainly prefer to relax and listen to music or talk",I want vehicles that provide that open-air driving experience,I prefer a vehicle that has the capability to outperform others,I prefer vehicles that provide superior acceleration,I prefer vehicles that provide superior handling and cornering agility,I prefer a balance of comfort and performance,"I prefer vehicles that provide the softest, most comfortable ride quality",I just want the basics on my vehicle - no extras,"I prefer vehicles that project a tough, workman-like image",Vehicles are a 'tool' or a part of the 'gear' in an active outdoors lifestyle,I want to be able to tow heavy loads,I want to be able to traverse any terrain,I make all large vehicle decisions with my family's best interest in mind,My vehicle gives me a feeling of adventure,My vehicle is my sanctuary,Fuel economy is a leading consideration in my purchase decision,"I want a basic, no-frills vehicle that does the job",I see my vehicle as an extension of my personality,Price is most important to me when buying a new vehicle,I will easily switch brands for price or features,There are lots of different brands of vehicles that I would consider buying,I want a vehicle that provides the quietest interior,I want to look good when driving my vehicle,I want my vehicle to stand out in a crowd,I want the most versatility in my interior,I would pay significantly more for environmentally friendly vehicle,My vehicle is a reflection of my achievement,I chose my vehicle to reward myself for my hard work,The brand of vehicle I buy makes a statement about who I am,Your Involvement in Purchase Decision (%),How Likely to Recommend Own Vehicle Brand,How Likely to Recommend Purchase Dealership,Overall Exterior Styling,Appearance of Wheels & Rims,Appearance of Tires,Headlight Design,Overall Exterior Workmanship,Sound of Doors/Trunk/Hatch Shutting,Overall Driving Performance,Fun To Drive,Ground Clearance,Riding Comfort,Maneuverability,Road Holding Ability,Handling,Overall Power and Pickup,Acceleration From Stop,Passing Capability,Overall Interior Styling,Interior Colors,Overall Interior Workmanship,Quality of Interior Materials,Instrument Panel,Overall Interior Design,Ease of Front Seat Entry,Front Seat Roominess,Passenger Seating Capacity,Interior Storage,Interior Roominess,Cargo Capacity,Cupholders,Ease of Loading/Unloading Cargo,Comfort of Front Seat,Driver Seat Adjustability,Driver Armrests,Seating Versatility/Stowaway,Overall Performance of Sound System,Overall Quietness,CVT,Smoothness of Transmission,Overall Impression of Durability/Reliability,Overall Safety of the Vehicle,Overall Thoughtful Engineering,Placement/Ease of Reading and Using Controls,Electronic Displays of Information,Usefulness of Trunk/Cargo Area,"Flat Tire Preparedness (spare, run-flat, etc.)",Safety Features,Front Visibility,Rear Visibility,Braking,Overall Value for the Money,Price/Deal Offered,Future Trade-In or Resale Value,Warranty Coverage,Technical Innovations,Level of Standard Equipment,Fuel Economy/Mileage,Affordable to Buy,Overall Environmental Friendliness,Overall Brand Image,Reputation/Prestige of Manufacturer,Past Experience With Brand,Dealer Location,Dealer Reputation,Overall Experience with Selling Dealership,Overall Experience with Service Department,Advertising/Promotion,Advice of Friends/Relatives,Magazine/Newspaper/TV Reviews,Overall Seat Comfort,Overall Interior Versatility,Overall Image of the Vehicle,4WD/AWD Availability,Navigation System,Discount/Rebate/Incentive,Towing Capability,"Interest Rate, Credit Terms",Leasing Terms,Audiovisual System,Ease Of Customizing,Engine Performance,"Connectivity (WiFi, Bluetooth, etc.)","Interactive Information System (OnStar, mbrace, iDrive, etc.)",Driving Distance on Full Tank/Charge,Family needs changed,Previous vehicle was damaged or had to be replaced,Wanted a vehicle with a new image,Impulse - I just wanted a new vehicle,New model caught my attention,Previous vehicle too old/needed repairs,Changed/Moved to a new location
Audiovisual System,0.0335980987728,0.0442595604623,-0.113110745487,0.0271003564467,0.0246025215988,0.0195754710265,0.00283653382315,0.00158667523671,0.17070566379,0.229256598256,-0.000594520554065,0.261462769383,0.277899067647,0.310066561836,0.346871527207,0.346140974185,0.324156630757,0.318130974708,0.312602230238,-0.0377983493596,0.179837301687,0.159833297335,0.197540179552,0.21793504983,0.1218237518,0.334988561443,0.31558407283,0.080242884258,-0.0214980300373,0.306891869344,0.137250716548,0.0462299761448,0.0400803145783,0.277963268443,0.341624358414,0.351046831243,0.379236507994,0.204421046198,0.337727261563,0.318894732491,0.295181664829,0.0235676207543,0.185355894877,0.159597933393,0.42698487824,0.459731397974,0.456631071044,0.476520122182,0.407203757235,0.373406299764,0.315494108645,0.397691343478,0.405901938069,0.383858627785,0.389875223831,0.386096020585,0.376048199883,0.418008129216,0.442836610902,0.433292463856,0.498649717622,0.492404073131,0.464391486511,0.47138914768,0.531630160372,0.487090574601,0.415183020487,0.421681185885,0.41808303526,0.4341329211,0.434330343129,0.391161599538,0.460722441786,0.411063793919,0.41872765781,0.450374710744,0.481115027204,0.497304866403,0.604329280364,0.564806072849,0.49334485353,0.490448105121,0.337507685234,0.299792482441,0.395997580544,0.512459138848,0.586569589522,0.387822385292,0.365545909887,0.324750820673,0.332025309671,0.349534659845,0.348373443672,0.26376096487,0.254781680355,0.355056960034,0.351306065972,0.562785974918,0.487470963532,0.279820588676,0.242678848813,0.368495324886,0.398488754605,0.383813366909,0.277589684699,0.332520298157,0.352045886206,0.328629148133,0.344257879364,0.391404950228,0.293030543587,0.329984552218,0.440489629672,0.510423969745,0.438333725368,0.290904617098,0.46804702661,0.297452185911,0.352577724296,0.301440244998,0.271635604935,1.0,0.431603119028,0.408490374205,0.574543008467,0.541532989367,0.345234694795,0.00163355471639,-0.00333934276207,0.0877294819845,0.0186815336632,0.0146638910406,0.00320280326647,0.0016013123996
Ease Of Customizing,0.0477625932255,0.0138049033053,-0.216708140834,0.0837272420185,0.0688820196745,0.0513512508286,0.0306567297706,0.0140736931525,0.125835274888,0.221941982963,0.0907526946143,0.25853352085,0.241522923955,0.379189584527,0.379237916876,0.366732138356,0.319841180841,0.234080276911,0.3095869937,0.160396841274,0.366034002974,0.326198208157,0.42702063798,0.42363324032,0.179340500824,0.398599968457,0.356493895727,0.1606089105,0.187498561747,0.334510399242,0.225728179255,0.129796325011,0.0977604710235,0.220732355611,0.333101181442,0.361152193446,0.381084399383,0.311842956706,0.387299100089,0.344759566989,0.339127303876,-0.00662204221513,0.132094965759,0.12161068765,0.291947009211,0.392155113552,0.431834522017,0.407011344138,0.266154822671,0.332846036229,0.181423292465,0.284236189554,0.417761388116,0.232684398893,0.271079877695,0.269754364765,0.251988195345,0.319362057649,0.371757708889,0.342128439301,0.311967663425,0.361157990292,0.281264412335,0.292226394922,0.354232308779,0.298627023497,0.30034659093,0.292267432249,0.367424372202,0.362605621158,0.334045792459,0.345536099268,0.399252137596,0.34982108897,0.245682624515,0.293925186581,0.364347536267,0.422387176764,0.400830227463,0.32183186227,0.430117851219,0.363332748629,0.202725105928,0.171084469378,0.264706075831,0.351183811745,0.408928412377,0.324075540212,0.520329310971,0.190443036497,0.198649718112,0.247114462557,0.237447329363,0.187415332963,0.194395828658,0.351555041379,0.288384276029,0.414788636753,0.357515922023,0.236450867746,0.215856317286,0.36424843225,0.340954410764,0.319917695832,0.274644862809,0.368609775012,0.34422822175,0.297091045692,0.339244423355,0.502006466708,0.474264132169,0.481723555513,0.272718806294,0.374269283284,0.350941969286,0.462468834351,0.478111082852,0.323741785205,0.662993994069,0.34581443759,0.378825383113,0.431603119028,1.0,0.312187241269,0.332536633495,0.465185612796,0.305049331827,0.0362484010674,0.0133541203413,0.0648108729219,0.0127588862063,0.0193654652562,0.0109343331735,0.00546685838349
Engine Performance,0.029960008006,0.0271912293924,0.011589990017,-0.0226300774388,-0.0210956485298,-0.0124482047712,-0.0137568240333,0.00835931900342,0.0767367266932,0.189650156093,0.0344817688087,0.274086111005,0.232890712303,0.232406649348,0.383991496967,0.42195968273,0.451208052969,0.391193694207,0.2516492604,-0.0230495672716,0.147711051286,0.149915942637,0.128297849945,0.164392620404,0.129476794709,0.321269965974,0.26831637262,0.0883367540673,-0.0191389782897,0.262684830992,0.103368159177,-0.0274883921152,-0.0289756166585,0.246070641881,0.261616834433,0.275490666816,0.295921081244,0.116100754724,0.236954270234,0.233068895984,0.217593401684,0.0312812737551,0.231320336132,0.209363251793,0.449353144474,0.412153822292,0.415727729985,0.436514065145,0.491965772464,0.368436144989,0.580060382332,0.518686864627,0.445854316607,0.526753588338,0.61620312892,0.627595831038,0.634189789073,0.689435927669,0.654768086438,0.66294079497,0.512390479173,0.44315665521,0.525543174831,0.536892296098,0.503813598168,0.507402450245,0.502413356187,0.509760558163,0.413522052248,0.44700126513,0.47138916946,0.425703875928,0.385465549308,0.450748547129,0.534276205059,0.530575675854,0.434988125021,0.451623566421,0.498722447425,0.490809144009,0.406634773141,0.578530124483,0.490044635717,0.453955155684,0.528999623071,0.499378380618,0.458686495392,0.432817080281,0.363573469641,0.457672723027,0.487492680106,0.473476137446,0.539055980261,0.368023287513,0.331572591877,0.369208034283,0.444358556339,0.475440060945,0.490912988681,0.325716436902,0.315609103142,0.35647221218,0.407762271024,0.422401158916,0.295774047931,0.292161804512,0.396122060664,0.385032607139,0.397196888249,0.294820712365,0.211891703616,0.245500650489,0.539481706719,0.504574916166,0.445261295713,0.26689928014,0.323092775444,0.294409006012,0.289587444658,0.272942850853,0.159478567823,0.408490374205,0.312187241269,1.0,0.388517671506,0.37474091289,0.400055585469,-0.00764659934314,0.00650792741814,0.0578005367006,0.00988878968875,0.0160394907479,0.00336319471717,-0.00209462021285
"Connectivity (WiFi, Bluetooth, etc.)",0.0550842543757,0.0574033152191,-0.0897643875839,0.0168259584766,-0.00105725275545,0.0106318510632,0.0178156619558,0.00375319432271,0.218042019065,0.253173424261,-0.024295988644,0.237529020801,0.281063308561,0.264355995673,0.319231507972,0.328613189928,0.304146177204,0.305169987584,0.232533865015,-0.127629243142,0.0798437021867,0.0899851935949,0.112014585794,0.144161908889,0.108228111217,0.288346042896,0.278238891795,0.0375020958975,-0.119453523928,0.290128203973,0.0741654218814,0.0172238074388,0.0206935169424,0.241298314707,0.310612918431,0.315331171513,0.34188823072,0.159281821278,0.279871530335,0.277027424343,0.262268086085,0.0563474906499,0.190280445567,0.154919139089,0.420401512372,0.398475057857,0.382058917723,0.421042101683,0.406793255093,0.317688312623,0.349615867353,0.416018974824,0.310423329253,0.386676426915,0.389948964925,0.381017606468,0.387086119938,0.409681712575,0.407302644585,0.413830707963,0.491142102669,0.459836476694,0.469673911247,0.469556622046,0.500825364035,0.49166622006,0.397569082132,0.410288162844,0.366165132618,0.399049629265,0.401079233376,0.365875999073,0.435926443398,0.382924895154,0.45008697589,0.459334031332,0.435494443499,0.431815085576,0.630404907674,0.477465441099,0.360567379857,0.434880466155,0.352823429994,0.33710133133,0.392903657589,0.492625668415,0.541082423349,0.38004359933,0.290373941314,0.349521077409,0.35554408136,0.341171182132,0.360596869988,0.259475014496,0.253142452324,0.314752098593,0.341773529598,0.532208487126,0.459983884004,0.253308650698,0.218769376132,0.313358447647,0.365547854302,0.360143478575,0.243096568739,0.267285725151,0.311285716403,0.313000590327,0.314730258197,0.282859299092,0.219013626713,0.244196980758,0.453134345053,0.472939544637,0.408124054375,0.248272714077,0.409619379764,0.25177329092,0.255206233825,0.247565335325,0.226785159308,0.574543008467,0.332536633495,0.388517671506,1.0,0.452913645986,0.314976105185,-0.0094784122488,-0.0077388868349,0.0817739303959,0.0174958361257,0.00810573876585,0.00210696538833,-0.000488298065301
"Interactive Information System (OnStar, mbrace, iDrive, etc.)",0.065507399309,0.0686408979996,-0.00788621685416,0.0185428690643,0.00737796862873,0.0119707719655,0.00850783662851,0.00770245715764,0.137946233867,0.195176530221,0.0152555778823,0.271206604311,0.229189260066,0.326379666525,0.357685700902,0.345019783764,0.321259804245,0.281941624229,0.308685682166,0.0249969048672,0.257355282878,0.206872705918,0.284833220687,0.270805222881,0.146843963176,0.326958914023,0.303549082043,0.0688476076195,0.0407409620513,0.280154449378,0.122022407054,0.0437488699702,0.0442179964365,0.288676942834,0.308967654901,0.344575234147,0.370694221274,0.257479336615,0.345505728095,0.314032224971,0.302034128395,0.00453684634174,0.179300778369,0.169979612526,0.364142247985,0.448498605752,0.467353083079,0.466523170408,0.364637037194,0.435689714557,0.260257997671,0.349197041266,0.418003463791,0.330441735112,0.345107495191,0.354993058758,0.336275684919,0.395836939109,0.419289052776,0.423775557682,0.436879099022,0.4577078158,0.412384704865,0.424029738656,0.489109732577,0.42567713997,0.412146103227,0.396403438259,0.41096881807,0.410918630667,0.399277942906,0.389925530169,0.44646506562,0.411119852285,0.354329135784,0.412043740546,0.469276790705,0.494773064498,0.484562116659,0.4732462073,0.480624420995,0.445578354199,0.321562225404,0.292431282258,0.418673523958,0.543378064422,0.66267276961,0.373254737588,0.396195431057,0.320277344685,0.309708143733,0.340769648345,0.326563835731,0.222144108811,0.222915947702,0.382600133822,0.362762971916,0.546990365811,0.470198397079,0.24969403918,0.204993183361,0.410782155367,0.398004352779,0.383173527672,0.306229199166,0.381333817446,0.384817691288,0.341028083308,0.374120994839,0.443918173071,0.315649139695,0.357885424308,0.380335763835,0.476355211259,0.413715603,0.341838094572,0.537252692665,0.293512226949,0.429719892023,0.272173373569,0.312406593737,0.541532989367,0.465185612796,0.37474091289,0.452913645986,1.0,0.337236610865,0.00328902343029,-0.0161746971182,0.0616887909715,0.00282372951301,0.0112776421221,0.0115536793174,0.0032244514028
Driving Distance on Full Tank/Charge,-0.0559548993626,-0.0563338225908,-0.063092854448,-0.0179480925751,-0.00708914486197,-0.0143967791681,-0.0211441881694,0.0093093564109,0.0198746477203,0.153304248857,0.105508889009,0.164211122188,0.208804330007,0.206635304077,0.17084573866,0.19305491031,0.25017642491,0.281920079391,0.341683696673,0.114436596717,0.154900295907,0.168681988114,0.125808551106,0.135087430181,0.116313369231,0.218553308385,0.198231338472,0.372156198807,0.131767912259,0.196004409053,0.266844595341,0.0551437573503,0.00482322245513,0.254645713782,0.180480788557,0.161051910502,0.256916696796,0.20950017588,0.171763713168,0.161586511021,0.131208774341,0.0202045974017,0.177321249858,0.162023619527,0.246242696636,0.240310917063,0.289568552887,0.290010083439,0.26440697581,0.243495144408,0.317937527707,0.279779024723,0.357250223635,0.373090046362,0.405499719624,0.386330522083,0.381578401946,0.328485170086,0.345010213512,0.342393284724,0.298943816117,0.325654288251,0.308987000242,0.329827066697,0.38369555858,0.317632027932,0.410908577678,0.404116130612,0.372356684367,0.411960733681,0.40286000983,0.395594887275,0.373127328266,0.409117826185,0.386759034286,0.404568126395,0.37253376049,0.418168675955,0.384039439089,0.398356533594,0.425318663389,0.458213150582,0.402677073931,0.4309550274,0.395947631555,0.450775410793,0.420420662525,0.390787439416,0.39262290147,0.446889696984,0.476049839128,0.521862927933,0.543408827729,0.520712637325,0.454618433858,0.423874448723,0.482574452445,0.416350727804,0.460407883363,0.636410405091,0.504195519318,0.592342786246,0.383232659271,0.396926750089,0.278860503073,0.321014737292,0.387328550525,0.35715862244,0.365620202341,0.365968126739,0.276240197087,0.228419814705,0.400931013957,0.431453847618,0.392171961243,0.164938517648,0.251373102897,0.375504560108,0.280461751913,0.369150853744,0.222041828709,0.345234694795,0.305049331827,0.400055585469,0.314976105185,0.337236610865,1.0,-0.00756947374834,0.0324345586847,0.0228667350825,0.00618197437084,0.0110837703848,0.00444222076659,-0.00129493303215
Family needs changed,0.065305811718,-0.0157554483708,-0.118153624496,0.175294913135,0.206246061949,0.0616253976803,0.0617068995842,0.0487457673895,0.0240768926502,0.0221792239825,0.0277229310082,0.00458405525861,-0.000338905482604,0.0102269071186,0.0188173036954,0.010717700148,0.00445893600207,-0.00305251545068,0.00255407427404,0.0323821207369,0.0446872108364,0.0461221735776,0.0631723633495,0.0757906513678,0.137619839281,0.0217123192397,0.011083820092,0.00796111966856,0.0387470479932,0.0025892715607,0.0130954740147,0.0395502834122,0.0411253808804,0.00189026557382,0.0159266325494,0.00431148161973,0.0260459449863,0.0171750775992,0.0188524268221,-0.000925406396494,0.0067279032929,-0.0379288579918,-0.00351311337372,-0.00714438429054,-0.00605394872253,0.00145234616514,0.00316078029401,-0.00458739196567,-0.000572120609905,-0.000822764236762,-0.013076061561,-0.0214572054475,0.00833407058286,0.00561317991546,-0.00462823307138,-0.0054136697518,-0.00681809228715,-0.0198825437816,-0.0142410174785,-0.0184227518681,0.00557088463093,-0.0040132188351,-0.000609753609425,0.00351031345274,-0.0141431366846,0.000869629901992,-0.0110524894126,-0.0065227369722,0.084289452666,0.0379333176841,0.0561402244416,0.0344197434441,-0.00259489445773,0.033822416251,-0.00831855450595,-0.0259330499308,-0.015836236076,0.0214760253434,-0.0255440163454,-0.013920247314,-0.00405560722759,-0.0128644939204,1.52268081905e-05,0.0227246538615,0.000571714253003,-0.0209968455232,-0.0109050504055,0.0277826234698,0.0133032242349,0.0194591199605,-0.00875699153925,-0.0047340140809,-0.00382376905561,0.00901133001247,-0.00359238747196,-0.0160029685946,-0.0217558925448,-0.00656474356273,-0.00487673688605,-0.00445439175653,-0.000644774135094,-0.0104556262552,-0.00286587135147,-0.00127601663564,-0.0249572210959,-0.0156088546964,-0.0228349075948,-0.0150214460618,-0.0246531293156,0.00872363042512,0.0344971052852,0.0260468447685,-0.00581412268767,0.00783937962809,-0.00805651414787,0.03720611143,-0.0123136007779,-0.0011696029245,0.032704778392,0.00529699240438,0.000644028678608,0.00163355471639,0.0362484010674,-0.00764659934314,-0.0094784122488,0.00328902343029,-0.00756947374834,1.0,0.0175117335662,0.0259772984049,0.0453363348036,0.0476393971135,0.0302641936092,0.0151312566693
Previous vehicle was damaged or had to be replaced,-0.0657023463677,-0.0522189711243,-0.104118822367,0.0135426045879,0.0198642653282,0.000504313136467,0.00518988054334,0.0237670121906,0.00987564727947,0.0287930446273,0.0247758808592,0.0124593169336,0.0289053354017,0.0114891721657,-0.00370559819394,-0.00835293234448,0.00093280040397,0.00305597778297,0.00227793822468,0.0365281772166,0.0198761839202,0.0317741957682,0.0120953635775,0.0195454632878,0.00707687965187,0.018230937134,0.028052489976,0.0620942061755,0.0416765223723,0.0152016634343,0.0501407795356,0.0258056625499,0.0211770182152,-0.0280076864897,0.0104865544793,-0.0103642083023,0.000379150422803,0.028933071992,0.0190584263957,0.0121904377984,0.00415913911398,0.00107229551582,0.0085188059005,0.0043490954924,-0.0183482382221,-0.020178559309,-0.0150478663643,-0.00775963589097,-0.0170676649947,-0.0248588592768,0.00112462344044,-0.0108385603362,-0.00631485107003,0.00197323988853,0.00768900748828,-0.00454647611329,0.00104826137653,-0.0144144054983,-0.00861893720683,-0.0172984767612,-0.0235831806418,-0.0245500411069,-0.0300733324633,-0.0285373115514,-0.0235663306351,-0.0276269982323,-0.0163807811851,-0.0135828277971,0.00640976065461,-0.00646119876889,0.00175086922231,-0.00353302497576,-0.00151968434794,-0.011046562435,-0.0152361500993,-0.0222820583893,-0.0137980272112,-0.00122544672051,-0.00359444507342,-0.0274832795442,-0.00327095850039,0.00285099490128,-0.000111536321928,0.00122457880421,-0.00714346361143,-0.0173393308648,-0.0223059504278,-0.00149725750375,0.0117546751659,-0.0017988691307,-0.00882726207306,-0.0113081758554,0.00188394682106,0.0338200259317,0.0334676890061,-0.0159856513471,0.00664792828629,-0.0124681065719,-0.00640391131243,0.0422570413633,0.050305691876,0.0145516963406,-0.00576406166985,-0.000209580726238,-0.00693075498567,0.00185979446912,0.00321231450725,0.0084368162073,-0.00774540134223,0.0200798567121,0.0415867439012,0.0118546652287,-0.0133243602575,-0.00365002109033,-0.0103070654048,-0.0310658758917,-0.0390257897524,0.031138625111,0.0058525858628,0.0538807585231,0.0163056925702,-0.00333934276207,0.0133541203413,0.00650792741814,-0.0077388868349,-0.0161746971182,0.0324345586847,0.0175117335662,1.0,0.0474094017598,0.00928807971889,0.0241535527559,0.0488586090879,0.0244279482269
Wanted a vehicle with a new image,0.000365360479793,0.0260180612065,-0.0447372791904,-0.00537181285125,-0.00910054227016,-0.00390661745818,0.00215407554824,0.00638187646466,0.0768843316203,0.087001100621,-0.0429240103512,0.0551422043556,0.0649328127509,0.060289912156,0.0897032685796,0.0835700488851,0.071055511624,0.0669149767526,0.0436687592345,-0.0422408960666,0.00310860659561,0.00504286610082,-0.0075026955266,0.018300343058,-0.0143165468429,0.106635119853,0.0992661151824,-0.0167689522612,-0.0464724118338,0.130416517653,-0.00897740064271,-0.00351706166053,-0.00373704607967,0.0426964260179,0.145460418305,0.153065049268,0.0896447480456,0.0232155743832,0.147978958496,0.146936031492,0.141659863219,0.0278381679036,0.0427144579857,0.0310615951982,0.128009157334,0.110343232543,0.0906399825061,0.116649926906,0.111777223026,0.0518655965345,0.0639894414595,0.102715994187,0.0491911526438,0.0607245288426,0.0618527606867,0.0552004472608,0.0645701748064,0.0601233110047,0.0632244813451,0.0615253266241,0.103216808024,0.0947641431764,0.0915358988406,0.0931454397286,0.0722080121633,0.0952080211238,0.0454668109144,0.0597192822043,0.0330487177053,0.0487333687101,0.0516968233715,0.0317260854683,0.0510493004704,0.0402745202072,0.0733334023056,0.0677946484758,0.0521895832582,0.0490715166447,0.0950240402387,0.0643183035465,0.0375973732514,0.0677560497979,0.0532945563336,0.0418377802119,0.0671130190843,0.0687119425559,0.0788942436674,0.0341271081275,0.0403100634514,0.038179191284,0.0455023555643,0.0351313175154,0.0448714859712,0.0257618116539,0.0201750732866,0.039503393922,0.0358225317341,0.0914265490543,0.0740462392499,0.0239329769484,0.0165626475325,0.0240174438736,0.0939621849122,0.0839856387942,-0.0100128202808,0.0253935192117,0.0316676096277,0.0270095173083,0.0222877588297,0.0303355783785,0.0362494570645,0.0612971085511,0.0693397410355,0.0731682253098,0.118585114647,0.0314686422965,0.0748949872115,0.0312051709224,0.0180393377357,0.0305468180337,0.0238105663476,0.0877294819845,0.0648108729219,0.0578005367006,0.0817739303959,0.0616887909715,0.0228667350825,0.0259772984049,0.0474094017598,1.0,0.0591869192066,0.0534802588737,0.0200015975716,0.0217056795855
Impulse - I just wanted a new vehicle,-0.00618320630864,0.000961117345989,-0.0265014426356,0.000907914305684,0.0105847063354,0.0039937909854,-0.0129073816327,0.00112486238016,0.021438943036,0.0161959031069,-0.0121374299063,0.022368843722,0.0238208224768,0.0231520758948,0.0276532664376,0.0262113393837,0.020084597253,0.0132424782269,0.00350127011297,-0.00365796115702,0.00910642635522,0.010011057647,0.00206784528696,0.00655096803851,0.00707751599723,0.0187011765436,0.0323963208923,-0.00192227150836,0.00272588770401,0.0308511316028,0.0111486661351,0.0104353844008,0.0151393473165,0.00763140236579,0.0289058477573,0.029209407985,0.0215203189021,0.000272458499449,0.0292422765852,0.038046760381,0.0303531649883,0.0102183854516,0.0079155381146,0.00865891626982,0.0178597568734,0.0197685777729,0.0245560189982,0.0276581170616,0.0204692055439,0.0149495213428,0.00848923507691,0.0168550254849,0.00558744058824,0.00485475602152,0.00383705728048,0.00557139908173,0.00821830233575,0.00862160141105,0.01228009,0.017462596158,0.011513619178,0.0167227663627,0.0128107999602,0.00843306213499,0.0104039005585,0.0114505026487,0.0114539829205,0.0116013342897,0.00695475596777,0.0130117873789,0.0105800936122,0.00904514226503,0.0183301571454,0.0123551770239,0.00400460105404,0.00835174404632,0.0164711548526,0.013062024693,0.0192478926378,0.0108721018445,-0.00361221068181,0.00381288334256,-0.00646594523751,-0.00897606365915,-0.000386715747876,0.00732778739453,0.00896587710441,0.0110851945392,0.00741640451485,-0.0043888857654,-0.00556276847758,-0.00612973877671,-0.00241889465434,0.00457311077106,0.0143039115338,0.00680100423284,0.00330784489631,0.0107350464457,0.0173443804966,0.00902227271916,0.0170593301298,-0.00255961977497,0.00475090770435,0.000958259260163,0.00527186111588,0.00650777682774,0.000416281048101,-0.00332245678224,0.00290684594104,0.0135914891562,0.0049263452516,0.0180606433416,0.0128156489266,0.0119669493979,0.0071747754864,0.00452337446938,0.00748285775445,0.0266546959451,0.00698090014207,0.0269711980482,0.0212326840967,0.0186815336632,0.0127588862063,0.00988878968875,0.0174958361257,0.00282372951301,0.00618197437084,0.0453363348036,0.00928807971889,0.0591869192066,1.0,0.339745404396,0.180207479894,0.12023426164
