Respondent,First New,Type of Sale,Marital Status,Education,Race,Ownership,Age Group,Trim Level,Previous Model,Miles / Day,Drive-City,Drive-Highway,Drive-Rural,Income Group
1016034341,0,1,Married,Some college,White,Medium,2,1,0,Medium,1,0,0,"$100,001-$150,000"
1016037049,1,1,Married,Some college,Hispanic,Long,2,1,1,Low,1,0,0,"$30,000-$50,000"
1016047397,0,1,Married,College graduate,White,Medium,5,0,0,Low,1,0,0,"$75,001-$100,000"
1016048075,0,0,Married,College graduate,White,Medium,4,1,1,Medium,0,0,1,"$100,001-$150,000"
1016049020,0,2,Married,Post graduate study/degree,White,Medium,3,2,0,Medium,1,0,0,"$100,001-$150,000"
1016053052,0,0,Married,College graduate,White,Short,5,3,0,High,0,1,0,"$300,000+"
1016053400,0,1,Married,Post graduate study/degree,White,Medium,4,2,0,Low,1,0,0,"$150,001-$200,000"
1016054229,0,0,Married,Some college,White,Long,5,2,1,Low,0,0,1,"$75,001-$100,000"
1016058437,0,2,Married,College graduate,White,Medium,2,2,0,High,0,1,1,"$100,001-$150,000"
1016069110,0,0,Married,College graduate,White,Short,5,2,1,Medium,0,1,0,"$100,001-$150,000"
1016071328,0,0,Married,College graduate,White,Long,3,2,1,High,0,0,1,"$150,001-$200,000"
1016072634,0,0,Married,Post graduate study/degree,Asian,Medium,3,0,1,Medium,1,1,0,"$100,001-$150,000"
1016074629,0,0,Divorced/Widowed/Separated,High school graduate or less,White,Medium,6,2,1,Low,1,0,0,"$50,001-$75,000"
1016082486,0,0,Single/Not Married,College graduate,White,Long,5,3,0,Low,0,0,1,"$75,001-$100,000"
1016082532,0,0,Married,Post graduate study/degree,White,Short,6,3,1,Medium,1,1,0,"$100,001-$150,000"
1016091558,0,1,Married,College graduate,White,Long,5,2,1,High,0,1,0,"$50,001-$75,000"
1016092880,1,0,Married,Post graduate study/degree,White,Long,3,2,1,Medium,0,1,0,"$100,001-$150,000"
1016098676,0,2,Married,Some college,White,Short,3,3,0,High,1,1,0,"$75,001-$100,000"
1016099745,0,0,Married,Some college,White,Medium,6,2,0,Low,1,0,0,"$75,001-$100,000"
1016110684,0,0,Married,Some college,White,Long,4,3,1,Low,1,0,0,"$100,001-$150,000"
1016114973,0,1,Married,College graduate,White,Long,6,2,1,Medium,0,0,1,"$100,001-$150,000"
1016118898,0,0,Married,College graduate,White,Long,6,3,1,Medium,0,0,1,"$75,001-$100,000"
1016122003,0,1,Married,College graduate,White,Long,5,2,1,Low,1,0,0,"$100,001-$150,000"
1016122500,0,2,Married,High school graduate or less,White,Short,3,3,0,Low,0,1,0,"$100,001-$150,000"
1016125436,0,0,Married,Some college,White,Medium,4,1,1,Low,0,0,1,"$75,001-$100,000"
1016125592,0,1,Married,Post graduate study/degree,White,Short,4,2,0,Medium,1,1,0,"$100,001-$150,000"
1016135563,0,2,Married,Post graduate study/degree,White,Long,3,3,1,Medium,0,0,1,"$100,001-$150,000"
1016135679,0,0,Married,Some college,White,Long,6,1,1,Medium,0,0,0,"$50,001-$75,000"
1016137922,1,1,Married,College graduate,White,Long,2,0,1,Medium,0,0,1,"$75,001-$100,000"
1016146689,0,1,Married,College graduate,Hispanic,Short,3,2,0,Medium,1,0,0,"$200,001-$250,000"
1016147693,0,1,Married,College graduate,White,Long,3,3,1,Low,1,0,0,"$100,001-$150,000"
1016149041,0,1,Married,Post graduate study/degree,White,Short,3,2,0,Low,1,0,0,"$100,001-$150,000"
1016151909,0,0,Married,High school graduate or less,White,Long,5,2,1,Medium,1,1,0,"$100,001-$150,000"
1016154754,1,1,Married,High school graduate or less,White,Long,4,2,1,High,0,0,1,"$30,000-$50,000"
1016154800,0,0,Married,College graduate,White,Long,6,2,1,Medium,1,0,0,"$75,001-$100,000"
1016155262,0,0,Married,Some college,White,Medium,2,3,1,Low,1,0,0,"$200,001-$250,000"
1016159195,0,1,Married,Post graduate study/degree,White,Medium,3,3,1,Low,1,0,0,"$100,001-$150,000"
1016160606,0,2,Married,College graduate,White,Short,2,1,1,Medium,1,1,0,"$75,001-$100,000"
1016164962,0,0,Married,Post graduate study/degree,White,Long,2,3,0,Medium,1,0,0,"$100,001-$150,000"
1016165225,0,2,Single/Not Married,Post graduate study/degree,White,Long,5,2,1,Medium,0,1,0,"$75,001-$100,000"
1016166922,0,2,Married,Post graduate study/degree,White,Long,5,2,1,Medium,1,0,0,"$300,000+"
1016170237,0,1,Married,College graduate,White,Long,2,2,1,Low,1,0,0,"$75,001-$100,000"
1016174275,0,1,Married,Some college,White,Long,2,3,1,Low,1,0,0,"$100,001-$150,000"
1016175581,0,2,Married,High school graduate or less,White,Long,3,3,1,Low,1,0,0,"$100,001-$150,000"
1016175832,0,0,Married,College graduate,White,Long,5,3,1,Medium,0,1,0,"$75,001-$100,000"
1016184688,0,0,Married,High school graduate or less,White,Short,5,2,0,Very High,0,1,0,"$50,001-$75,000"
1016184785,0,2,Married,Some college,African-American/Black,Short,3,3,0,High,1,0,0,"$100,001-$150,000"
1016185587,0,0,Married,Some college,White,Long,3,1,1,Low,1,0,0,"$50,001-$75,000"
1016190440,0,0,Married,College graduate,White,Short,2,2,1,Low,1,0,0,"$100,001-$150,000"
1016194624,0,0,Married,Some college,White,Long,6,3,0,Medium,0,0,1,"$75,001-$100,000"
1016200047,0,1,Married,Post graduate study/degree,Asian,Short,4,3,0,Medium,1,0,0,"$250,001-$299,999"
1016203267,1,2,Married,College graduate,Asian,Long,3,2,1,Medium,1,0,0,"$100,001-$150,000"
1016205197,0,1,Married,College graduate,White,Medium,4,2,1,Low,1,0,0,"$100,001-$150,000"
1016208331,1,2,Married,High school graduate or less,Asian,Long,3,2,1,Low,1,0,0,"$75,001-$100,000"
1016209060,0,0,Divorced/Widowed/Separated,Post graduate study/degree,White,Short,3,0,1,Medium,1,0,0,"$50,001-$75,000"
1016215940,1,2,Married,Some college,White,Long,2,0,1,Low,1,0,0,"$75,001-$100,000"
1016227476,0,2,Married,Some college,White,Medium,3,3,1,Low,0,1,1,"$75,001-$100,000"
1016230884,0,0,Married,Some college,White,Long,3,3,1,Low,0,0,1,"$150,001-$200,000"
1016236629,0,0,Married,High school graduate or less,White,Medium,4,1,1,Medium,1,0,0,"$100,001-$150,000"
1016240812,0,0,Living With Sig Oth/Dom Prtnr,Some college,White,Medium,5,0,1,Medium,0,0,1,"$50,001-$75,000"
1016244060,0,0,Married,Post graduate study/degree,White,Long,3,3,1,Medium,1,0,0,"$100,001-$150,000"
1016250508,0,2,Married,Post graduate study/degree,White,Medium,5,2,1,Very High,0,1,0,"$100,001-$150,000"
1016250524,0,1,Single/Not Married,Post graduate study/degree,White,Short,3,2,0,Medium,1,1,0,"$75,001-$100,000"
1016252047,0,0,Married,Some college,Asian,Long,3,2,0,Low,1,1,0,"$75,001-$100,000"
1016257952,0,0,Married,Post graduate study/degree,Asian,Long,2,2,1,Low,1,1,0,"$100,001-$150,000"
1016269632,0,1,Married,Post graduate study/degree,White,Short,5,3,0,Low,0,1,0,"$100,001-$150,000"
1016271076,0,0,Single/Not Married,Post graduate study/degree,White,Short,3,2,0,Low,1,0,0,"$100,001-$150,000"
1016275306,0,0,Married,Some college,White,Long,4,3,1,Low,0,0,1,"$100,001-$150,000"
1016276248,1,0,Divorced/Widowed/Separated,Post graduate study/degree,White,Long,3,3,0,Medium,1,0,0,"$100,001-$150,000"
1016276868,0,0,Married,Post graduate study/degree,White,Long,6,3,1,Medium,0,1,0,"$150,001-$200,000"
1016280156,0,2,Married,Post graduate study/degree,White,Long,3,3,1,Medium,0,0,1,"$150,001-$200,000"
1016288920,0,0,Married,Some college,White,Long,5,2,1,Medium,1,1,1,"$75,001-$100,000"
1016294742,0,0,Married,Some college,African-American/Black,Short,6,1,1,Low,0,1,0,"$30,000-$50,000"
1016309502,0,2,Married,Post graduate study/degree,White,Medium,4,2,1,High,0,1,0,"$300,000+"
1016319184,0,1,Married,College graduate,White,Medium,6,1,1,Medium,1,0,0,"$50,001-$75,000"
1016319443,1,0,Living With Sig Oth/Dom Prtnr,College graduate,White,Long,3,2,0,Medium,1,0,0,"$100,001-$150,000"
1016319605,0,2,Married,Some college,African-American/Black,Short,3,3,0,Medium,1,0,0,"$75,001-$100,000"
1016320840,0,2,Married,Some college,White,Short,5,3,0,Low,1,0,0,"$150,001-$200,000"
1016321227,0,0,Married,Post graduate study/degree,White,Medium,2,3,1,Low,1,1,0,"$150,001-$200,000"
1016326130,0,0,Married,Some college,White,Long,2,2,1,Medium,1,0,0,"$100,001-$150,000"
1016331974,0,1,Single/Not Married,High school graduate or less,White,Long,5,0,1,Low,1,1,0,"$30,000-$50,000"
1016336852,0,0,Married,Some college,White,Medium,4,3,1,Medium,1,1,0,"$150,001-$200,000"
1016352327,0,1,Married,Post graduate study/degree,White,Short,6,3,1,Low,1,0,0,"$75,001-$100,000"
1016357574,0,0,Married,College graduate,White,Long,2,3,1,Low,1,0,0,"$75,001-$100,000"
1016359810,1,0,Married,College graduate,White,Medium,6,2,0,Medium,0,1,0,"$30,000-$50,000"
1016360184,0,0,Married,College graduate,White,Medium,6,1,0,Medium,1,1,0,"$100,001-$150,000"
1016365330,0,0,Married,High school graduate or less,White,Short,4,1,0,High,0,1,0,"$50,001-$75,000"
1016370376,0,2,Married,Post graduate study/degree,Asian,Long,4,1,1,Medium,1,0,0,"$300,000+"
1016370503,0,2,Married,College graduate,White,Short,4,3,0,Medium,1,0,0,"$300,000+"
1016371038,0,0,Married,College graduate,White,Long,3,0,1,Medium,1,0,0,"$100,001-$150,000"
1016373278,0,2,Married,Post graduate study/degree,White,Medium,6,3,1,High,1,0,0,"$100,001-$150,000"
1016374576,1,0,Married,Post graduate study/degree,White,Long,2,2,1,Low,1,1,0,"$75,001-$100,000"
1016375157,0,1,Married,Post graduate study/degree,White,Long,6,2,1,Medium,0,1,0,"$250,001-$299,999"
1016381955,0,0,Married,Some college,Other,Short,3,1,1,Medium,1,0,0,"$75,001-$100,000"
1016396286,0,2,Married,Post graduate study/degree,White,Long,5,2,1,Low,1,1,0,"$100,001-$150,000"
1016397690,0,0,Married,High school graduate or less,Asian,Short,3,0,0,Low,1,1,1,"$30,000-$50,000"
1016412630,0,0,Married,Some college,White,Short,5,2,0,Medium,0,0,1,"$50,001-$75,000"
1016421361,0,0,Married,Post graduate study/degree,White,Medium,6,3,0,Medium,0,0,1,"$200,001-$250,000"
1016423577,1,0,Married,Post graduate study/degree,White,Long,3,2,0,Medium,0,1,0,"$100,001-$150,000"
1016433009,0,1,Living With Sig Oth/Dom Prtnr,Some college,Other,Short,4,2,1,Medium,0,1,0,"$30,000-$50,000"
1016438078,0,0,Married,College graduate,Asian,Short,2,3,1,Low,1,1,1,"$75,001-$100,000"
1016438086,0,2,Married,Some college,White,Short,2,2,0,Medium,1,0,0,"$100,001-$150,000"
1016443152,0,1,Married,College graduate,White,Medium,5,1,0,Medium,0,1,0,"$75,001-$100,000"
1016443276,0,1,Married,College graduate,White,Medium,4,0,0,Low,1,0,0,"$100,001-$150,000"
1016453212,0,2,Married,College graduate,Other,Long,2,2,0,Low,0,1,0,"$75,001-$100,000"
1016460979,0,0,Married,Some college,White,Short,2,0,1,High,0,1,0,"$75,001-$100,000"
1016460987,0,0,Married,Post graduate study/degree,Asian,Long,3,2,0,Low,1,0,0,"$50,001-$75,000"
1016469836,0,0,Married,Some college,White,Short,6,3,0,Low,1,0,0,"$75,001-$100,000"
1016476301,0,0,Married,Post graduate study/degree,White,Medium,2,2,1,Medium,1,0,0,"$100,001-$150,000"
1016482620,0,0,Married,Post graduate study/degree,White,Short,6,1,0,Low,1,1,1,"$50,001-$75,000"
1016487877,0,0,Divorced/Widowed/Separated,College graduate,White,Medium,6,3,1,Low,1,0,0,"$75,001-$100,000"
1016495659,0,0,Married,Post graduate study/degree,White,Long,4,2,1,Low,0,0,1,"$100,001-$150,000"
1016496990,0,1,Married,College graduate,Hispanic,Short,3,2,0,Medium,0,1,0,"$100,001-$150,000"
1016498933,0,1,Married,Some college,White,Short,3,1,0,Low,1,0,0,"$75,001-$100,000"
1016500458,0,1,Divorced/Widowed/Separated,Some college,White,Short,4,0,1,Medium,0,1,0,"Under $30,000"
1016503910,0,1,Married,College graduate,Hispanic,Short,2,2,0,Low,1,1,0,"$200,001-$250,000"
1016510020,0,0,Married,Post graduate study/degree,White,Medium,2,3,0,Low,1,1,1,"$250,001-$299,999"
1016512731,1,0,Married,College graduate,White,Long,2,3,0,Low,1,0,0,"$75,001-$100,000"
1016517199,0,0,Married,College graduate,Hispanic,Long,2,3,1,Medium,0,1,0,"$75,001-$100,000"
1016525140,0,1,Married,Some college,White,Long,4,2,1,Low,1,0,0,"$150,001-$200,000"
1016525884,0,2,Married,Some college,White,Medium,4,3,0,Medium,0,0,1,"$100,001-$150,000"
1016534654,0,0,Married,College graduate,Asian,Long,5,2,0,Low,1,0,0,"$250,001-$299,999"
1016546342,1,1,Married,Post graduate study/degree,Hispanic,Long,2,2,0,Low,1,0,0,"$50,001-$75,000"
1016582144,0,1,Married,College graduate,White,Medium,3,2,0,Low,1,0,0,"$75,001-$100,000"
1016582390,0,1,Married,Post graduate study/degree,White,Short,2,2,0,Low,0,0,1,"$50,001-$75,000"
1016582624,0,1,Married,Post graduate study/degree,White,Short,2,1,0,Low,1,0,0,"$50,001-$75,000"
1016585488,0,0,Living With Sig Oth/Dom Prtnr,Post graduate study/degree,White,Medium,3,2,0,Medium,0,1,0,"$75,001-$100,000"
1016589505,0,0,Married,Post graduate study/degree,Hispanic,Short,4,1,0,Low,1,1,0,"$75,001-$100,000"
1016651529,0,0,Married,Post graduate study/degree,White,Medium,4,3,1,Medium,0,1,0,"$100,001-$150,000"
1016658477,0,2,Married,College graduate,White,Short,3,3,0,Low,1,0,0,"$100,001-$150,000"
1016664272,0,1,Married,Some college,White,Short,4,1,0,Low,1,0,0,"$75,001-$100,000"
1016680723,0,0,Married,College graduate,Asian,Long,3,2,1,Low,1,0,0,"$150,001-$200,000"
1020000421,0,1,Married,Post graduate study/degree,Other,Long,3,3,0,Low,1,1,0,"$100,001-$150,000"
1020017634,0,1,Married,High school graduate or less,White,Short,2,3,0,Low,1,0,0,"$100,001-$150,000"
1020021305,0,0,Single/Not Married,College graduate,White,Short,2,0,0,Medium,0,1,0,"$30,000-$50,000"
1020021801,0,2,Married,Post graduate study/degree,White,Medium,2,2,1,Low,1,0,0,"$50,001-$75,000"
1020028989,0,0,Married,Post graduate study/degree,White,Medium,6,0,1,Low,0,1,0,"$50,001-$75,000"
1020040156,1,1,Living With Sig Oth/Dom Prtnr,Some college,White,Long,3,3,1,Medium,0,1,0,"$75,001-$100,000"
1020041047,0,0,Married,Post graduate study/degree,White,Long,4,3,1,Medium,1,0,0,"$150,001-$200,000"
1020043929,0,0,Married,College graduate,White,Medium,3,2,1,Medium,1,1,1,"$100,001-$150,000"
1020047860,0,1,Married,College graduate,White,Long,5,2,1,Medium,1,0,0,"$100,001-$150,000"
1020048572,0,2,Married,Post graduate study/degree,White,Short,5,2,0,Medium,0,1,0,"$250,001-$299,999"
1020055889,1,0,Married,Post graduate study/degree,Hispanic,Long,3,0,1,Low,0,0,1,"$30,000-$50,000"
1020057296,0,0,Married,College graduate,White,Medium,2,3,1,Medium,1,0,0,"$75,001-$100,000"
1020065639,0,0,Married,College graduate,Hispanic,Long,4,0,1,High,1,0,0,"$100,001-$150,000"
1020077181,0,0,Married,High school graduate or less,White,Long,5,2,1,Medium,0,0,0,"$50,001-$75,000"
1020078714,1,1,Married,College graduate,White,Long,4,0,1,Medium,0,1,0,"$100,001-$150,000"
1020081910,1,2,Married,College graduate,White,Medium,2,1,1,Medium,0,1,0,"$100,001-$150,000"
1020095287,0,1,Married,High school graduate or less,White,Short,2,1,1,Low,0,0,1,"$75,001-$100,000"
1020102445,0,0,Married,College graduate,White,Long,3,1,1,Medium,1,0,0,"$150,001-$200,000"
1020103263,0,1,Married,High school graduate or less,White,Medium,4,3,0,Low,1,1,1,"$100,001-$150,000"
1020110189,1,0,Married,College graduate,White,Long,2,1,1,Low,1,1,1,"$75,001-$100,000"
1020123906,0,1,Married,High school graduate or less,White,Medium,3,1,1,Low,1,0,0,"$100,001-$150,000"
1020126514,0,2,Divorced/Widowed/Separated,High school graduate or less,White,Long,5,2,1,Low,0,0,1,"$50,001-$75,000"
1020128479,0,0,Married,Post graduate study/degree,White,Medium,6,3,1,Low,0,0,1,"$100,001-$150,000"
1020135009,0,0,Married,College graduate,White,Medium,4,2,1,Medium,0,1,0,"$75,001-$100,000"
1020138172,0,0,Divorced/Widowed/Separated,College graduate,White,Long,3,2,1,High,1,1,0,"$75,001-$100,000"
1020139373,0,0,Married,College graduate,White,Long,5,2,1,Medium,1,0,0,"$150,001-$200,000"
1020147074,0,0,Married,Some college,White,Long,6,2,1,Medium,0,0,1,"$50,001-$75,000"
1020162847,0,0,Single/Not Married,Post graduate study/degree,African-American/Black,Long,4,1,1,Low,0,1,0,"$50,001-$75,000"
1020165927,0,0,Married,College graduate,Hispanic,Short,3,2,0,Low,0,1,0,"$100,001-$150,000"
1020171277,0,1,Married,College graduate,White,Short,6,2,0,Medium,1,0,0,"$50,001-$75,000"
1020190816,0,1,Married,Some college,Hispanic,Medium,2,1,0,Low,1,0,0,"$100,001-$150,000"
1020191626,0,1,Married,Post graduate study/degree,White,Long,4,3,1,Low,1,1,0,"$100,001-$150,000"
1020194315,1,2,Married,Some college,White,Long,3,1,1,Low,1,0,0,"$100,001-$150,000"
1020198744,0,1,Living With Sig Oth/Dom Prtnr,High school graduate or less,White,Medium,3,2,0,Medium,0,1,0,"$50,001-$75,000"
1020199996,1,1,Living With Sig Oth/Dom Prtnr,Some college,White,Long,2,0,1,Medium,0,0,1,"$100,001-$150,000"
1020201338,0,1,Married,College graduate,White,Long,3,3,1,High,1,1,0,"$200,001-$250,000"
1020217358,0,1,Married,College graduate,White,Short,6,2,1,Low,0,0,1,"$75,001-$100,000"
1020220049,0,0,Married,Post graduate study/degree,White,Medium,4,2,1,Medium,1,1,1,"$200,001-$250,000"
1020230222,0,0,Married,Some college,White,Long,3,0,1,High,1,0,0,"$75,001-$100,000"
1020233523,0,2,Divorced/Widowed/Separated,High school graduate or less,White,Medium,6,2,0,Medium,0,0,1,"$30,000-$50,000"
1020233973,0,0,Married,Post graduate study/degree,White,Long,4,2,1,Medium,0,0,1,"$100,001-$150,000"
1020235380,0,0,Married,Some college,White,Short,2,0,0,Medium,1,0,0,"$75,001-$100,000"
1020235755,1,1,Married,Post graduate study/degree,White,Medium,3,2,1,Medium,1,0,0,"$100,001-$150,000"
1020245238,0,0,Married,Some college,White,Short,2,2,0,Medium,0,1,0,"$75,001-$100,000"
1020246161,0,0,Single/Not Married,College graduate,White,Short,5,3,0,Medium,0,1,0,"$100,001-$150,000"
1020246633,0,0,Married,Other,White,Long,6,0,0,Low,1,0,0,"$200,001-$250,000"
1020251459,1,0,Divorced/Widowed/Separated,College graduate,Hispanic,Short,5,0,0,High,0,1,0,"$50,001-$75,000"
1020255098,0,0,Married,College graduate,White,Medium,6,1,1,Low,1,1,0,"$50,001-$75,000"
1020255225,0,0,Married,Post graduate study/degree,White,Long,5,2,1,Medium,1,1,0,"$150,001-$200,000"
1020259360,0,0,Married,Some college,White,Medium,3,3,0,Medium,1,0,0,"$100,001-$150,000"
1020265174,0,0,Married,College graduate,White,Long,5,2,0,Medium,1,1,0,"$100,001-$150,000"
1020271514,0,1,Married,College graduate,White,Long,4,1,0,Low,1,0,0,"$100,001-$150,000"
1020274521,0,1,Married,College graduate,White,Long,4,3,1,Medium,1,0,0,"$100,001-$150,000"
1020275579,0,0,Married,Some college,White,Medium,5,1,1,High,0,1,0,"$75,001-$100,000"
1020278276,0,0,Married,College graduate,White,Long,3,1,1,Low,1,0,0,"$100,001-$150,000"
1020283210,0,0,Married,Some college,White,Short,2,2,1,High,0,1,1,"$75,001-$100,000"
1020290187,0,0,Married,High school graduate or less,White,Medium,5,3,1,Medium,0,1,0,"$50,001-$75,000"
1020296410,0,0,Married,College graduate,Asian,Long,5,0,1,Medium,0,1,0,"$50,001-$75,000"
1020310730,0,0,Married,Some college,Hispanic,Long,3,2,1,Medium,1,0,0,"$100,001-$150,000"
1020329733,0,0,Living With Sig Oth/Dom Prtnr,College graduate,Native American,Medium,3,0,1,Medium,1,0,0,"$100,001-$150,000"
1020330022,0,0,Married,College graduate,White,Long,6,0,0,Low,0,1,0,"$100,001-$150,000"
1020330847,0,0,Married,College graduate,Hispanic,Medium,4,1,1,Low,1,0,0,"$75,001-$100,000"
1020331010,0,0,Married,Some college,White,Long,4,3,1,Low,1,0,0,"$50,001-$75,000"
1020340630,0,1,Married,High school graduate or less,Hispanic,Short,2,1,0,Medium,1,0,0,"$50,001-$75,000"
1020343990,0,0,Married,College graduate,White,Long,3,2,1,Low,1,0,0,"$300,000+"
1020345216,0,1,Married,Post graduate study/degree,White,Medium,4,3,0,High,0,1,0,"$200,001-$250,000"
1020359454,0,0,Married,College graduate,White,Medium,3,1,0,Low,0,1,1,"$75,001-$100,000"
1020360665,0,2,Married,High school graduate or less,White,Short,6,2,0,Low,0,0,1,"$30,000-$50,000"
1020363486,0,1,Married,College graduate,White,Short,3,1,0,Low,1,1,0,"$100,001-$150,000"
1020378475,0,0,Married,College graduate,African-American/Black,Short,3,2,1,Medium,1,1,0,"$150,001-$200,000"
1020378920,0,0,Married,Post graduate study/degree,White,Long,4,0,1,Medium,0,0,1,"$100,001-$150,000"
1020383347,0,0,Living With Sig Oth/Dom Prtnr,College graduate,White,Medium,4,3,1,High,0,1,0,"$100,001-$150,000"
1020383509,0,0,Single/Not Married,College graduate,White,Short,4,1,0,High,0,1,0,"$50,001-$75,000"
1020388527,0,0,Married,Some college,White,Medium,5,2,1,Medium,1,0,0,"$75,001-$100,000"
1020389582,0,0,Single/Not Married,College graduate,African-American/Black,Long,5,3,0,Medium,1,0,0,"$75,001-$100,000"
1020392885,0,0,Married,College graduate,White,Long,6,3,0,Medium,0,1,0,"$100,001-$150,000"
